Season, Episode, Character, Line
6, 91, "Leela", "How could you do this?!!"
6, 91, "Amy", "Poor Mr. Chunks.  At least he died doing what he loved."
6, 91, "Bender", "He's in a better place now.Scruffy"
6, 91, "Scruffy", "There.  I turned a regular board into a divin' board.   Mm-hmm."
6, 91, "Farnsworth", "Impending news, everyone!  We're about to learn the winner of the bet!"
6, 91, "Bender", "Oh, boy, oh, boy, oh, boy!  I hope it's me![Scene"
6, 91, "Bender", "Wait a minute!  There's a chance I could lose?  That wasn't part of the deal!"
6, 91, "Hermes", "Sweet Georgia Brown of Kingston Town! It's a tie!  Since no one lost, no one has to jump!"
6, 91, "Bender", "Alright, a tie! I win again!!"
6, 91, "Fry", "Oh, I'm a scuzzball."
6, 91, "Zoidberg", "Don't feel bad.  At least you're not Leela."
6, 91, "Mom", "A tie?  This worked out better than I could have hoped!  Now I'll have two million zombies!"
6, 91, "Walt", "Actually, Fry and Bender may share some of the same followers.  All we can say for sure is that there will be between one million and two million zombies."
6, 91, "Mom", "All I can say for sure is...  Now stop getting slapped and power up the Twitworm!"
6, 91, "Hoschel", "It's both disgusting and inspiring, like Jared from Subway."
6, 91, "Leela", "Okay, I'm a freak with a singing butt boil, but I'm still a human being more or less."
6, 91, "Sal", "Singin' butts boil?  That's yesterday'ses news."
6, 91, "Hoschel", "Like that giant caterpillar what ate Jared from Subway."
6, 91, "Sal", "Nows us internet geeks gots a whole new video sensation."
6, 91, "Leela", "So my humiliation is over?"
6, 91, "Sal", "Who are you?"
6, 91, "Mom", "And now, to create an unstoppable army of between one and two million zombies!"
6, 91, "Igner", "Uh, shouldn't you wait for the weather to clear up?"
6, 91, "Mom", "No!  I give you...the Twitworm!  Send."
6, 91, "Fry", "Aaah!  I'm sick of my head doing things!  Leela!"
6, 91, "Leela", "Fry, I came to talk to you."
6, 91, "Fry", "No, I came to talk to you."
6, 91, "Leela", "It looked like you were just sitting there, but whatever."
6, 91, "Fry", "I am so, so sorry for what I did.  And I know I can never make it up to you."
6, 91, "Leela", "You don't have to apologize.  In fact, I came to thank you."
6, 91, "Fry", "I think you mean hit me."
6, 91, "Leela", "Everyone knows my secret, but no one cares.  I have nothing to hide anymore.  Oh, Fry, thanks to your selfish rudeness, a terrible weight has been lifted from my heart!"
6, 91, "Susan (v.o.)", "That's not the only place you need a terrible weight lifted!"
6, 91, "Leela", "Susan and I are agreed.  For the first time in our lives, we're not ashamed of who we are."
6, 91, "Susan (v.o.)", "I was never ashamed."
6, 91, "Leela", "Come here.   What stinks?  Were you rolling around in New Jersey?"
6, 91, "Fry", "Leela, I knew I could never make it up to you, so I did the next best thing.  I put myself through the same humiliation I put you through."
6, 91, "Leela", "Aw, you didn't have to do that."
6, 91, "Fry", "I didn't? Damn."
6, 91, "Leela", "Don't worry.  By tomorrow, no one will remember."
6, 91, "Fry", "Can I have another hug?"
6, 91, "Leela", "No."
6, 91, "Susan (v.o.)", "Oh, hold yer nose an' give it a go!"
6, 91, "Mom (v.o.)", "Introducing the all new eyePhone 2.0!"
6, 91, "Mom", "Dumb bastards."
6, 92, "Linda", "We now go live to our eye-in-the-sky hovercopter on the scene of that terrible hovercopter crash. Jim?"
6, 92, "Jim", "The scene is not good, Linda. I've just learned that my last words were"
6, 92, "Linda", "One for the blooper reel."
6, 92, "Kif", "The news is so violent. Let's watch Rachael Ray instead. No, wait. There might be chopping."
6, 92, "Amy", "God, what a wuss. Stop being such a spineless jellyfish."
6, 92, "Kif", "You know full well that I am more closely related to the sea cucumber."
6, 92, "Amy", "Not where it counts."
6, 92, "Morbo", "I hated Jim! In other news, our city's urine-soaked walls have been desicrated by a mysterious tile-work graffiti artist."
6, 92, "Linda", "Police have no idea who is behind this innovative scourge of public art."
6, 92, "Bender", "That is one sexy bridge abutment."
6, 92, "Hyper-Chicken", "Free corn? That'll suit me just fine."
6, 92, "Bender", "The key is knowing precisely where to strike.  Oops!"
6, 92, "URL", "Well, well. Time to beat him his rights."
6, 92, "Smitty", "You know, that don't look half bad on your buttocks."
6, 92, "URL", "It does sorta class-up the place."
6, 92, "Clock", "The time is 4 am."
6, 92, "Amy", "We've been arguing all night, Kif. Can't we go to bed?"
6, 92, "Kif", "Is that all you ever think about? I'm not just some piece of tofu, Amy. I need to know where we stand in our relationship."
6, 92, "Amy", "We're just going through a rough patch."
6, 92, "Kif", "It is not a patch. It's been ages, according to your wildly inappropriate ""Hunk of the Month"" calender."
6, 92, "Amy", "Leave Todd out of this!"
6, 92, "Todd", "Thanks, babe. Also, today is Canadian Independence Day."
6, 92, "Amy", "Oh, that's Bender's ringtone. I recognize the smell. Hello?"
6, 92, "Bender", "Yo, Amy, I'm in the slammer."
6, 92, "Amy", "Oh, no!"
6, 92, "Bender", "That's enough lip from you, moneybags. Just get 5 grand an bail me out."
6, 92, "Amy", "I don't have that kind of money laying around."
6, 92, "Bender", "Yeah, you do. You know that floor safe where you keep 10 grand? There's 5 grand in there. Don't make me wait!"
6, 92, "Roberto", "Hey, Bender. Ever kill a man with a sock? It ain't so hard. Ha-HAA."
6, 92, "Bender", "I better carve a shiv for protection."
6, 92, "URL", "Rodríguez! These two brothers bailed your ass out."
6, 92, "Bender", "Oh! Thank God.  Tell me, have things changed on the outside. Is food finally in pill form? What about pills? Are they in food form?"
6, 92, "Larry the Murder Burglar", "Hey, hot stuff. I'm Larry the Murder Burglar."
6, 92, "Amy", "Hi, Larry. I like your tattoos."
6, 92, "Kif", "Amy, that man's a criminal!"
6, 92, "Amy", "I was just checking out his tats.  Sneato! I have one of my mom. Wanna see?"
6, 92, "Larry the Murder Burglar", "Sure."
6, 92, "Kif", "I just don't understand why you have to flirt with every bad boy in sight."
6, 92, "Amy", "Quit exaggerating."
6, 92, "Criminal", "Nobody move, or sweet cheeks here gets it!"
6, 92, "Amy", "Oh! You're bad!"
6, 92, "URL", "Momma said, Spock you out!"
6, 92, "Kif", "That's it, Amy. Pardon my language, but I have had it with you ruffling my petticoats. You and I are through."
6, 92, "Bender", "Aw! Here's a little song I wrote to cheer you up. It's called,  Let's go already!"
6, 92, "Leela", "Here's to Amy, single, lonely, and fabulous."
6, 92, "Amy", "Thanks everybody. Looks like I'm back in the game."
6, 92, "Bender", "Yeah, the game of Old Maid."
6, 92, "Security woman", "Excuse me, sir, are those yours?"
6, 92, "Bender", "You're damn right. And, before you ask, this is mine too."
6, 92, "Fry", "Tough break, Amy. Are you and Kif getting divorced?"
6, 92, "Amy", "No. Technically we were Fonfon rus, so we weren't really married."
6, 92, "Bender", "Wow! The interesting thing about that is"
6, 92, "Leela", "So, Amy, how can I phrase this delicately? Why did Kif dump you like a sack of yesterday's turds?"
6, 92, "Amy", "He says I have a thing for bad boys. It's so stupid."
6, 92, "Bender", "The truth is often stupid."
6, 92, "Amy", "Bender, why do you have to be so mean to me?"
6, 92, "Bender", "Shut up, baby, you love it."
6, 92, "Amy", "Don't tell me to shut up! You know what happened to the last guy that told me to shut up?"
6, 92, "Bender", "What?"
6, 92, "Amy", "That was great."
6, 92, "Bender", "Shut up.  Come over here."
6, 92, "Amy", "Remember, love between a human and a robot is taboo.  We can't tell anyone, not even our co-workers."
6, 92, "Bender", "Got it. I'll show the utmost discretion as we get nasty in this glass tube."
6, 92, "Hermes", "I think I'm coming down with circusitis. [He sneezes and his face gets traditional clown fare"
6, 92, "Leela", "I thought circusitis only affected children."
6, 92, "Hermes", "Children of all ages."
6, 92, "Zoidberg", "Bender, old friend. What's on your face?"
6, 92, "Bender", "Uh. Blood. You know, from shaving of the face-beard."
6, 92, "Fry", "Amy, are those gear imprints on your sweatpants?"
6, 92, "Amy", "Uh, maybe. So what?"
6, 92, "Fry", "I only brought it up because Bender is wearing them."
6, 92, "Bender", "Uh, I stole them from her. Yeah, that's it, call the cops."
6, 92, "Hermes", "Oh, my swollen feet. He takes his feet out of the tub of water. They have turned into clown shoes] I better take my pills."
6, 92, "Bender", "Amy, I reckon sweet talk don't come natural to me, but of everyone I've ever dated, you are probably in the top ten."
6, 92, "Amy", "Aw, you always say just the wrong thing in just the right way."
6, 92, "Preacherbot", "Sinners! Robosexuality is an abomination!"
6, 92, "Bender", "Oy, this guy."
6, 92, "Preacherbot", "The good book sayeth a robot shall not lie down with a human, nor do it standing up, nor any angle in between."
6, 92, "Bender", "Look! A single mother! Let's get her!"
6, 92, "Farnsworth", "Quickly, into the ship's basement!  Now, then, as you all know, the county fair is approaching once again, so I'm preparing my entry of pickled winds and weathers.  I've got sunny, snow flurry, hail with onions, even my grandmother's cranberry-raisin typhoon, but no tornado. I'll be damned if I let Mrs. Girdleson take the blue ribbon again.  That's why I need you folks to get out there and harvest a nice ripe one. This cattle prod should help."
6, 92, "Leela", "How is that?"
6, 92, "Farnsworth", "Get out there!"
6, 92, "Leela", "Is everybody in position?"
6, 92, "Amy", "What?"
6, 92, "Zoidberg", "Is someone talking?"
6, 92, "Leela", "Okay, good. On three. One."
6, 92, "Hermes", "What did she say?"
6, 92, "Leela", "Two."
6, 92, "Bender", "Wait, I'm not in position."
6, 92, "Leela", "Three."
6, 92, "Zoidberg", "I'm ready for the countdown."
6, 92, "Leela", "I'm not hearing anyone! Abort mission!"
6, 92, "Fry", "She said, ""Go!"""
6, 92, "Farnsworth", "Good work, everyone."
6, 92, "Leela", "Honestly, that went better than I expected."
6, 92, "Farnsworth", "I just need to reduce it down into this pickle jar, toss in a bay leaf to impress those stupid judges."
6, 92, "Fry", "Hey, where's Amy and Bender?"
6, 92, "Zoidberg", "They're missing out on some hot pickle action."
6, 92, "Hermes", "Sounds like a muskrat's caught in there."
6, 92, "Leela", "That's Amy's sweatshirt!"
6, 92, "Fry", "And that's Bender's hat from the Player's ball!"
6, 92, "Hermes", "Sweet tornadoes of Barbados! Bender and Amy have been torn to shreds!"
6, 92, "Farnsworth", "Oh, the humanity! Also Bender!"
6, 92, "Amy", "Uh-oh!"
6, 92, "Farnsworth", "What's going on here?"
6, 92, "Bender", "Uh.  Nothing."
6, 92, "Farnsworth", "A pair of deviant robosexuals. Not under my roof!"
6, 92, "Bender", "What about on the roof?"
6, 92, "Farnsworth", "Get your mind out of the gutter!"
6, 92, "Bender", "What about in the gutter?"
6, 92, "Leela", "Professor, there is nothing wrong with robosexuality."
6, 92, "Hermes", "Yeah, when the lights go out, it's nobody's business what happens between two consenting adults."
6, 92, "Zoidberg", "Or one!"
6, 92, "Amy", "Thanks, guys. Everything will be okay just as long as my parents don't find out."
6, 92, "Farnsworth", "Zai jian."
6, 92, "Amy", "Mom? Dad?"
6, 92, "Leo", "Come home, Amy. It your decision. We can't make you.  Atta girl!"
6, 92, "Bender", "Uh-oh! not the innocent whistling!"
6, 92, "Preacherbot", "Repent!"
6, 92, "Bender", "Oy, this guy."
6, 92, "Inez", "Look, we're your family. And if you can't talk about your problems with us, that would be great."
6, 92, "Amy", "I don't have a problem! I'm in a happy relationship that just happens to be robosex-"
6, 92, "Leo", "You finish that word, you kill your parents."
6, 92, "Wine Bucket", "Low wine level detected."
6, 92, "Amy", "Thank you."
6, 92, "Leo", "Stop seducing him, you hussy!"
6, 92, "Amy", "Dad, gleesh! I'm attracted to Bender, not his emotionless wine bucket!"
6, 92, "Wine Bucket", "Hopes deleted."
6, 92, "Preacherbot", "Robotic brothers, the path to Robot Hell is paved with human flesh."
6, 92, "Bender", "Neat!"
6, 92, "Preacherbot", "Over the course of this escape-proof workshop, your software will be reprogrammed through prayer. And by some tech support guys in India."
6, 92, "Robosexual Robot", "But I read in Esqwired that some robots are hardwired to be robosexual."
6, 92, "Preacherbot", "Don't believe those lies, son! The one ones worth believing are the ones in the Bible. Can I get an ""Amen""?"
6, 92, "Hermaphrobot", "I'll take a-three-men, holla!"
6, 92, "Inez", "Come on, Amy! Pick a male human already!  I want to be a grandmother nine months from five minutes from now."
6, 92, "Amy", "Cut it out, Mom! I'm not interested in any of these gross, ugly losers."
6, 92, "Fry", "What about this gross, ugly, smelly loser?"
6, 92, "Leo", "Fry! What you doing here?"
6, 92, "Fry", "I'm here to rescue Amy, uh... from her robosexual desires."
6, 92, "Amy", "If I understand you correctly, I've seen the error of my ways?"
6, 92, "Leo", "Look at all that awkward winking."
6, 92, "Inez", "It must be love."
6, 92, "Amy", "My parents may be evil, but at least they're stupid."
6, 92, "Preacherbot", "In this phase, you will literally wrestle with your demons. Your shapely, buxom, human demons."
6, 92, "Fatbot", "Look at the rack on that one! Oh! I mean, that one on the rack!"
6, 92, "Preacherbot", "Good! That's real good!  Okay, everybody switch demons. No point sticking with just one demon.  Now, work it hard! Harder! Till the sin explodes! Ouch! Mmmm. Mercy. Okay, Lord's work is done. Now, now, cuddle. Cuddle with your demons."
6, 92, "Bender", "Oh, Amy. I wonder where you are right now!"
6, 92, "Amy", "I'm inside the dummy to rescue you."
6, 92, "Bender", "That answers that. Wait... Amy?"
6, 92, "Leela", "Bender, be careful!"
6, 92, "Bender", "Fry? Leela? You're in there, too? Blech."
6, 92, "Zoidberg", "I guess we should have waited in the ship."
6, 92, "Bender", "Listen up, everybody, I love Amy and I'm tired of pussyfootcupping around! I finally found someone I want to spend the rest of her life with. Amy,  will you marry me?"
6, 92, "Amy", "Yes! Yes!"
6, 92, "Farnsworth", "Oh, I'm just glad I didn't live to see this day! Wait a second,  No!"
6, 92, "Zoidberg", "Such a stone. Is it real?  Horray!"
6, 92, "Farnsworth", "Horray denied! Need I remind you that robosexual marriage is illegal!"
6, 92, "Leela", "Not in Space Massachusetts."
6, 92, "Bender", "You mean Space-tax-achusetts. No chance, stretch pants! We're gonna fight to legalize it right here!"
6, 92, "Hermes", "Yeah, man! You got to legalize it!"
6, 92, "Amy", "We're talking about robosexual marriage."
6, 92, "Hermes", "We're talking about lots of stuff."
6, 92, "Fry", "Cool! Can you turn into a race car?"
6, 92, "Hot Dog Stand", "Nah, I'm just a pre-op transformer."
6, 92, "Amy", "Thank you for coming, everyone. We're all having some good, clean fun here."
6, 92, "Hedonism Bot", "Squeaky, squishy clean!"
6, 92, "Amy", "But it's time to discuss a pressing issue, the right to marry who, or what, we want!"
6, 92, "Bender", "Every other couple has the right to marry, robot and fembot,"
6, 92, "Randy", "Our poodle has two daddies."
6, 92, "Bender", "Interracial, , Interplanetary, , even ghost and horse,  but not robot and human."
6, 92, "Amy", "That's why we're introducing this ballot initiative to legalize robosexual marriage."
6, 92, "Bender", "If you hate intolerance and begin punched in the face by me, please support Proposition Infinity!"
6, 92, "Bender", "Damn it![Scene"
6, 92, "Linda", "As election day nears, prop infinity seems doomed to certain defeat."
6, 92, "Morbo", "Doooooooomed!"
6, 92, "Linda", "More fair and balanced coverage after a word from our sponsor, No on Infinity."
6, 92, "Actor 1", "A storm is gathering."
6, 92, "Actor 2", "A storm of robosexual marriage that will rain down on us like fire."
6, 92, "Actor 1", "It's probably a firestorm."
6, 92, "Actress", "If robosexual marriage becomes legal, imagine the horrible things that will happen to our children, then imagine we said those things, since we couldn't think of any. As a mother, those things worry me."
6, 92, "Man", "Vote No on Infinity. Paid for by the Farnsworth Foundation."
6, 92, "Amy", "We can't compete against that much stock footage of clouds! We're boned!"
6, 92, "Bender", "But we still have one hope, my big televised debate! I'm our A in the hole!"
6, 92, "Fry", "Professor, who's debating for your side?"
6, 92, "Farnsworth", "Oh, that guy, you know, I forget his name."
6, 92, "Farnsworth", "That's him!"
6, 92, "George Takei's head", "Good evening, I'm George Takei's head and neck, your host for tonight's debate. You may applaud.  We flipped a coin before the debate and Bender stole it, so we'll start with him."
6, 92, "Bender", "Ladies and gentlemen of the jury, I... Oops. Sorry, force of habit. I support this proposition because I love a goopy, flesh-and-blood woman, and not surprisingly, she loves me. This is a simple matter of justice, which I'm not normally for. So, please, vote yes. After all, our love isn't any different than yours, except it's hotter, 'cause I'm involved."
6, 92, "Takei", "I haven't heard such an eloquent speech since Bill Shatner explained why he couldn't pay me back. Rebuttal, Professor?"
6, 92, "Farnsworth", "This $4 coffee pot talks about love, but what he describes is perversion."
6, 92, "Bender", "You wouldn't know perversion if it put clamps on your testicles! You're just jealous, 'cause you've never known true love."
6, 92, "Farnsworth", "Oh, no? Back when I was full of piss and vinegar, and my bed wasn't, I fell in love with the sweetest girl to ever skip through a field of posies.  Her name was Eunice, and we spent our blissful days working in a lab, developing a poison to wipe out that dreadful posy infestation.  I thought our love would last forever. But then, 43 years later, she left me  for a robot!  How could she do that to me, her Farnypoo?"
6, 92, "Amy", "That's it? You hate robosexual 'cause your girlfriend left you for a robot?"
6, 92, "Farnsworth", "She didn't just leave me for a robot. She was a robot!  Oh, God! Her name wasn't Eunice, it was Unit! Unit 47.  My heart was broken, and like a bitter, old picklepuss, I took my anger out on robosexuals everywhere. I'm so ashamed! At the risk of losing this debate, I beg you, support Proposition Infinity."
6, 92, "Bender", "Give me a hug."
6, 92, "George Takei's head", "I, too, am hugging them in spirit. And now, they're hugging me back. Oh, my!"
6, 92, "Linda", "In a stunning turnout, voters have approved Proposition Infinity. Robosexual marriage is now legal."
6, 92, "Morbo", "What's next, gay robosexual marriage?"
6, 92, "Amy", "We did it, honey! Finally, we can have a legal, monogamous marriage, like everyone else!"
6, 92, "Bender", "Woo-hoo! Yeah! ... Monogamous?"
6, 92, "Radio announcer", "And now, a long-distance dedication from a squishy, green bad boy to his pink pork dumpling.  At number 12, it's Wailing Fungus with ""Shut Up and Love Me""."
6, 92, "Wailing Fungus", "I told you where.I told you when.I told you how.And we'll meet up at ten.But you keep on talkin'.You keep on yackin'.Chorus"
6, 93, "Morbo", "Silence, puny audience. And welcome to Who Dares to be a Millionaire? Tremble before Morbo's mighty likability,  as I chitchat with out first contestant, Philip J. Fry."
6, 93, "Bender", "Give him hell, Morbo!"
6, 93, "Morbo", "Prepare for pleasantries.  So Fry, what do you do for a living?"
6, 93, "Fry", "Me? Um, can I phone a friend?"
6, 93, "Morbo", "Chitchat achieved!  Are you ready to play?"
6, 93, "Fry", "I didn't come to play. I came to win. Now let's play."
6, 93, "Morbo", "For $1, what tool is used to hammer a nail? Is it, A, a hammer? B, A nail? C..."
6, 93, "Fry", "B, nail, final answer!"
6, 93, "Hermes", "Sweet dodo of Lesotho! Don't you ever stop to think before you speak?"
6, 93, "Fry", "I never stop to think about it."
6, 93, "Leela", "Aw, leave Fry alone. His intelligence is just a little differenty."
6, 93, "Bender", "You big dummy!"
6, 93, "Fry", "Hey, I'm begining to think you guys don't think I'm very smart."
6, 93, "Farnsworth", "You can barely remember your own name, Einstein."
6, 93, "Fry", "Einstein is a hard name to remember. . Ow!"
6, 93, "Amy", "Smeesh, Professor. Don't have a schmaneurysm. Fry's your distant relative."
6, 93, "Farnsworth", "Not distant enough! I'll be a monkey's uncle if I'm this monkey's nephew!"
6, 93, "Fry", "But you're my only family. Who will hug me if I achieve something?"
6, 93, "Farnsworth", "Oh, perhaps I've been too harsh. Come, lad, take my hand and I'll explain why I find you so repugnant."
6, 93, "Farnsworth", "All my life I've been inspired by great minds. Euclid, Copernicus, Braino. And my personal role model, Leonardo da Vinci."
6, 93, "Fry", "What turned them to stone?"
6, 93, "Farnsworth", "da Vinci was history's greatest artist and inventor.  Voilà! He invented flying machines, war engines, submarines."
6, 93, "Fry", "Uh-oh! Nibbler died in the wall."
6, 93, "Farnsworth", "That's not Nibbler. That's my most precious possession. Leonardo's beard! I paid a fortune for it at an auction of historic body parts. I suppose if I have an Achilles' heel, it's because I bought it at that same auction."
6, 93, "Fry", "Indeed so. Most indeededly."
6, 93, "Farnsworth", "Careful with that, you fool!  No! No! But possibly yes."
6, 93, "Fry", "What is it, Professor?"
6, 93, "Farnsworth", "Oh, my! It's da Vinci's fabled lost invention. Even the scholars who wrote of this device had no idea what it was for. And now, at least, neither do I!"
6, 93, "Fry", "Maybe we can figure it out."
6, 93, "Farnsworth", "We?"
6, 93, "Fry", "Well, I may not have brain smarts, but at least I have street smarts."
6, 93, "Fry", "I was in the hospital two weeks. No one visited me."
6, 93, "Farnsworth", "Quiet, you! I'm trying to deduce the function of da Vinci's lost invention."
6, 93, "Fry", "Not even a card."
6, 93, "Farnsowrth", "He might have hidden a clue in one of his other works. Ergo, I sent Bender out for a copy of the Last Supper."
6, 93, "Bender", "I'm back! Everyone at Kinko's was an idiot, so I just brought the original."
6, 93, "Zoidberg", "Jesus Christ! ...and his Twelve Apostles!"
6, 93, "Amy", "That's odd. This hand here doesn't belong to anybody. And it's pointing a knife at James the Lesser!"
6, 93, "Bender", "That's the great thing about that hand."
6, 93, "Hermes", "And what about these funky table legs? It's like their part of some other, funkier painting."
6, 93, "Zoidberg", "Maybe da Vinci painted over something else. It's called a pentimento."
6, 93, "Farnsworth", "That's true, Dr. Zoidberg. How did you know that?"
6, 93, "Zoidberg", "My doctorate is in Art History."
6, 93, "Farnsworth", "Let's see what's under the Last Supper."
6, 93, "Hermes", "Wait a second, I'm not big-boned, I'm just fat."
6, 93, "Farnsworth", "My God! Look!"
6, 93, "Amy", "My God! I'm looking!"
6, 93, "Leela", "My God! Saint James was a robot!"
6, 93, "Zoidberg", "My God! da Vinci left his legs unpainted as a clue."
6, 93, "Farnsworth", "My God! This is the greatest mystery of all time. We must fly to Rome and exhume the body of Saint James."
6, 93, "Hermes", "Didn't we used to be a delivery company?"
6, 93, "Farnsworth", "To the ship!"
6, 93, "Fry", "Psst. Leela, wanna join the Mile-Deep Club?"
6, 93, "Leela", "Sure, why not?"
6, 93, "Farnswoth", "No time! I've found a clue that could unlock all the secrets of history.  Look at these Roman numerals."
6, 93, "Fry", "Roman numerals? I've got it! We're in Rome."
6, 93, "Farnsworth", "Don't be stupid. It's a long lost mathematical code. I'll need to consult these ancient writings.  Some preposterous hog-wash about the Fibonacci Sequence. Aha! The markings indicate how many paces we need to take. One ... Okay, we're there."
6, 93, "Bender", "Brothers and sisters, let us pry."
6, 93, "Farnsworth", "It's true, Saint James really was a robot."
6, 93, "Bender", "I bet he's up in Robot Heaven right now. So he won't miss his eyes."
6, 93, "Fry", "My God! Robot Saint James is a zombie."
6, 93, "Animatronio", "Nay, I am not Saint James."
6, 93, "Bender", "Enough of your lies, Saint James. We saw you in the Last Supper."
6, 93, "Animatronio", "The great man Leonardo built me as an artist's model. When I took repose in this coffin, I carefully tossed the real Saint  James in yonder heap.  I'm sure you have many questions. Come, there is a chamber where I used to speak with Pope John the Patient."
6, 93, "Animatronio", "I told him I'd be back in five minutes. Ah well, he'll make a nice heap.  I am Animatronio, guardian of da Vinci's great secret. He left my legs visible in the painting as a clue, then dispatched me hither to wait for his shadow society of intellectuals."
6, 93, "Fry", "Hi, Animatronio."
6, 93, "Farnsworth", "You personally knew da Vinci?  Was he nice? How did his hair smell? And on a personal note, what is the function of this device?"
6, 93, "Animatronio", "Halt! You do not know the function of the Macchina Magnifica? Then thou art not members of the Shadow Society."
6, 93, "Bender", "The what now?"
6, 93, "Animatronio", "Not one more word shall I breathe. Not even about the great fountain where thou mayest find the... Wait. Thou didst not know about the fountain, didst thou? Curses, I must be punished."
6, 93, "Farnswoth", "Quick, we must find out what he knows before he flays himself to death!"
6, 93, "Leela", "Where is the great fountain?"
6, 93, "Fry", "What makes it so great?"
6, 93, "Bender", "Why does a robot need a codpiece?"
6, 93, "Animatronio", "Fie, thou fen-suckled bum-bailey! Thou wilst never pry information from these mechanical lips!"
6, 93, "Leela", "Just tell us, already!"
6, 93, "Animatronio", "Okay, the fountain thou seekest is..."
6, 93, "Farnsworth", "And so dies our hope of solving this mystery. Come on gang, let's go home. Wait! Let's not give up so easily. Animatronio mentioned a fountain.  That's a statue of Neptune, god of water. The number of points on him trident is three, or trey. The ""u"" in his name is written like ""v"". Trey, ""v"". Trevi! It's the Trevi Fountain. There can be no question!"
6, 93, "Leela", "But, Professor..."
6, 93, "Farnsworth", "There can be no question!"
6, 93, "Fry", "Wow, it hasn't changed in a thousand years."
6, 93, "Farnsworth", "Okay, everyone, into the fountain."
6, 93, "Bender", "What are you, senile? I'm not jumping in there."
6, 93, "Fry", "Hey, look. Coins."
6, 93, "Bender", "I got 48 cents. There's one more nickel, and it's a big one!"
6, 93, "Farnsworth", "Quickly, into the sewer hole."
6, 93, "Leela", "Why?"
6, 93, "Fry", "What's this dump?"
6, 93, "Farnsworth", "My god! It's the Pantheon!"
6, 93, "Leela", "This place is 3,000 years old. What could possibly be left to discover?"
6, 93, "Farnsworth", "Maybe something about ourselves, Leela. Wait! What's under that blanket?  My God! da Vinci's Vitruvian Man!"
6, 93, "Fry", "It's truly a masterpiece. Note how the perspective lines draw the eye right to his dong."
6, 93, "Farnsworth", "Say, what's this?"
6, 93, "Bender", "Anyone hear something?"
6, 93, "Farnsworth", "It's a coin slot. Bender, insert that giant nickel."
6, 93, "Bender", "Sure.  Ow!"
6, 93, "Farnswoth", "Hush, Bender.  What's your game, Vitruvian Man?  I withdraw the question, Vitruvian Man."
6, 93, "Farnsworth", "Da Vinci's lost workshop!"
6, 93, "Fry", "At the risk of sounding stupid, do these things actually work?"
6, 93, "Farnsworth", "Of course not, stupid!  I mean, that flying machine is as aerodynamic as a sofa. How could it possibly get off the ground?"
6, 93, "Animatronio", "In a way that shalt never discover. ."
6, 93, "Fry", "Hi, Animatronio."
6, 93, "Animatronio", "I feign death and stalk thee, that I might preserve the greatest of Leonardo's secrets!"
6, 93, "Bender", "All right, buddy, we want secrets! And they better be ancient!"
6, 93, "Animatronio", "Porco metallico! Never shall I reveal how these wonderous machines fit together!"
6, 93, "Farnsworth", "They fit together?"
6, 93, "Animatronio", "I said no such thing. And then I died!"
6, 93, "Fry", "You're right, Professor. This thing doesn't fly."
6, 93, "Farnsworth", "Don't sit in there, you idiot! That's dangerous!  Wha?  No wonder this contraction isn't aerodynamic! It's not an aircraft, it's a spacecraft!"
6, 93, "Animatronio", "Basta! As I live, thou shan't discover the great secret!"
6, 93, "Fry", "Bye, Animatronio!"
6, 93, "Farnsworth", "My God! Why would Leonardo's machine's brought us here?"
6, 93, "Fry", "I don't know. Let's ask this guy."
6, 93, "Leonardo da Vinci", "I am Leonardo.  Welcome to Planet Vinci."
6, 93, "Farnsworth", "My God!"
6, 93, "Fry", "That's what I was gonna say!"
6, 93, "Farnsworth", "Leonardo! You're alive? Here?"
6, 93, "Leonardo", "You have learned my great secret. I was but a visitor to Earth. In truth, I am what you call a space alien."
6, 93, "Farnsworth", "Oh!"
6, 93, "Fry", "It's an honor to meet you, Leonardo. And may I say you were great in Titanic. The Beach? Neh."
6, 93, "Farnsworth", "That's Leonardo DiCaprio, you blockhead!"
6, 93, "Fry", "Looks like eating rocks wasn't as dumb as you said."
6, 93, "Fry", "So what do people do for fun here?"
6, 93, "Leonardo", "Do you enjoy partying all night with plenty of ale and lusty women?"
6, 93, "Fry", "I sure do!"
6, 93, "Leonardo", "Not us. We spend our leisure time in the mathematics museum. Planet Vinci is basically a single colossal university."
6, 93, "Fry", "How your football team?"
6, 93, "Leonardo", "Learned."
6, 93, "Farnsworth", "Ooh! I'm going to check out that math lecture.  All this knowledge is giving me a raging brainer!"
6, 93, "Leonardo", "Would you like to hear the lecture, too, Fry?"
6, 93, "Fry", "No. It would just go in one ear and out some other hole."
6, 93, "Leonardo", "Come, sit down."
6, 93, "Fry", "Now that I can do.  I have a terrible secret to confess, Mr. DiCaprio. I'm not very smart."
6, 93, "Leonardo", "I appreciate your candor."
6, 93, "Fry", "I don't even know what language you're speaking."
6, 93, "Leonardo", "I, too, have a confession. You see, here on Planet Vinci, I am the stupidest person."
6, 93, "Fry", "What? Who possibly think you're stupid?"
6, 93, "Biff", "Duh, I'm Leonardo. I don't know the mass of the Higgs boson."
6, 93, "Woman", "Duh, I have to draw in pencil, because I don't know how to use Rendering software."
6, 93, "Leonardo", "Stupid Biff. Thinks he's so smart."
6, 93, "Fry", "He looks stronger than you, too."
