Season, Episode, Character, Line
2, 20, Bender, Now to run it through our high-speed romance-a-logical data-fier.  Say hello to Miss Right!
2, 20, Zapp, Hello!
2, 20, Fry, Wow! We're great kissers!
2, 20, Amy, Yeah! Hey, later, you wanna drive out to Europa? We could have a picnic and spit watermelon seeds at Jupiter.
2, 20, Fry, Hey, yeah! I used to spit at stuff back in the 20th century. Ah, it's cool how we sort of think exactly alike, and junk.
2, 20, Amy, Yeah. Y'know, Fry, I really like hanging out with you.
2, 20, Fry, Everything was going great. Then, all of a sudden, she's talking about hanging out. Hanging out? She's getting way too serious. I'm not a one woman man, Leela.
2, 20, Leela, You'll be back to zero soon enough.
2, 20, Fry, Don't you get it? She's smothering me.
2, 20, Amy, Hi.
2, 20, Fry, You see? You see? Now she's bothering me when I'm at work.
2, 20, Leela, Fry--
2, 20, Fry, I'm doing my job, there's Amy; I spend a few hours selecting a candy from the machine, there's Amy; I wake up the morning after sleeping with Amy, there's Amy!
2, 20, Leela, I think you're over reacting.
2, 20, Fry, Am I?  Am I?  Face it, I'm a prize catch.  I mean, I'm pulling down delivery boy money.
2, 20, Leela, Fry, she's pulling down billionaire trust-fund money.
2, 20, Fry, Then she wants me as a trophy husband. Leela, you gotta come to Europa with us. I can't be alone with her.
2, 20, Amy, So, ready for a secluded picnic with just you and me?
2, 20, Fry, Hey, you know who loves secluded picnics with just you and me?  Uh, Dr. Zoidberg.
2, 20, Zoidberg, Did someone say something about a free hot meal?
2, 20, Zoidberg, Mmm, I haven't eaten since Tuesday! Bird eggs, animal slices ...  ... dry woven reeds!  All gone! Can I drive?
2, 20, Amy, No. So, Fry, you busy tomorrow? I got two tickets to the big ape fight.
2, 20, Fry, Jeez, we're already planning to spend Valentine's Day together. Isn't that enough?
2, 20, Amy, OK, sure. What do you wanna do for Valentine's Day?
2, 20, Fry, Oh, so all of a sudden we're spending Valentine's Day together?
2, 20, Amy, But you just said--
2, 20, Fry, That's it, Amy, we have to talk. Zoidberg, you drive.
2, 20, Zoidberg, Wahoo!
2, 20, Fry, Pardon me, excuse me.
2, 20, Zoidberg, Ah, I'll just turn the wheel to maximum fastness!
2, 20, Fry, Amy, you know how at first you like chocolate but then you start to get tired of it because it always wants to hang out with you?
2, 20, Amy, Huh? You don't like chocolate?
2, 20, Fry, Look, could chocolate just let me finish?
2, 20, Zoidberg, Vroom, vroom! And the winner of the big car race is ... Hot Rod Zoidberg!
2, 20, Fry, Amy, what I'm trying to say is, I think maybe you and I should stop--
2, 20, Zoidberg, Uh-oh. Here, you drive!
2, 20, Zoidberg, Fry? Are you alright?
2, 20, Fry, Ow! My head is killing me. What happened? Was anybody hurt?
2, 20, Zoidberg, No, no, no, no, no, of course not. Nobody but you. I'm afraid your body was badly damaged in the crash.
2, 20, Fry, How badly?
2, 20, Zoidberg, That's it over there.  Don't worry, I managed to keep your head alive with some quick surgery.
2, 20, Fry, Where is it?
2, 20, Zoidberg, There.
2, 20, Amy, Looks like we'll be spending a lot more time together, Fry!
2, 20, Leela, This sort of thing always happens with office romances.
2, 20, Zoidberg, Don't worry, Fry, we'll have your body all fixed up in a few days.  Upsy daisy!
2, 20, Fry, Well, Amy, I'll try not to interfere with your life too much.
2, 20, Amy, Fry!
2, 20, Fry, Ooh, sorry. I guess I control that arm.
2, 20, Amy, So, what was it you wanted to talk about before we crashed anyway?
2, 20, Fry, Oh, that.  Maybe we'd better talk in private.  I'll meet you in the closet.
2, 20, Fry, Amy, I really like you, as a friend. But I think we're spending too much time together.
2, 20, Amy, You're breaking up with me?
2, 20, Fry, I just think we should start seeing other people.
2, 20, Amy, But, I was really having fun.  If that's how you feel.
2, 20, Fry, I'm sorry, but it is.
2, 20, Amy, Well, whatever. Hey, listen, as long as we're not seeing each other, you mind if I ask someone else out for Valentine's Day?
2, 20, Fry, Huh?
2, 20, Amy, I mean, unless it would make you feel bad, being a third wheel.
2, 20, Fry, Hey, I can get a date too. Now that I'm single, I'll attract all sorts of women!
2, 20, Amy, With my body I think you might only attract one sort of woman.
2, 20, Fry, Oh!  Oh!
2, 20, Leela, So, how's business?
2, 20, Bender, Are you familiar with my friend Al Gore? I'm tellin' you, losers get really desperate around Valentine's Day.
2, 20, Leela, Yeah, it's pathetic alright!  How much?
2, 20, Bender, 500 bucks.
2, 20, Leela, Done.
2, 20, Bender, Zapp Brannigan OK?
2, 20, Leela, No!
2, 20, Bender, 600.
2, 20, Fry, Oh, hey, Leela, uh, can I talk to you for a minute?  In private?
2, 20, Amy, Oh, no problem.
2, 20, Fry, This is an emergency. Amy made Valentine's plans with some goon and I'm gonna be stuck there, lonely and miserable. Will you be my date, please?
2, 20, Leela, You're too late, Fry. I'm sharing Valentine's Day with a very special man. He's not Zapp Brannigan or anything!
2, 20, Fry, Then I have no choice but to do something so pitiful and embarrassing that I'm ashamed to tell you about it.
2, 20, Leela, Bender's in his office.
2, 20, Fry, Thanks.
2, 20, Bender, I got your hook-up, Fry. Now, my usual fee's 500 bucks, but seeing as how it's you, I'll need it in advance.
2, 20, Amy, OK, Fry, we're done putting on the bra.
2, 20, Fry, Why exactly did you shave your legs anyway? Are you expecting something to happen with your Valentine's date?
2, 20, Amy, What business is it of yours?
2, 20, Fry, And another thing
2, 20, Amy, This is deodorant.
2, 20, Fry, What does it do?
2, 20, Amy, C'mon in, Gary! I'll just be another 20 minutes.
2, 20, Gary, I'll be waiting.
2, 20, Fry, 20 minutes? You're practically ready now!
2, 20, Amy, Yeah, but it's good to make them wait a little.
2, 20, Fry, Oh, God, it's true!
2, 20, Gary, That dress looks great on you.
2, 20, Amy, Thanks.
2, 20, Fry, Thanks.  Where is she?
2, 20, Gary, I must say, Amy, you're all made up, just like Fry's date. Get it?
2, 20, Amy, Mm-mm.
2, 20, Fry, I've got a date. She'll be along any minute.
2, 20, Bender, Fry, look who I found! It's Petunia, your dream girl!
2, 20, Petunia, How's them eats?
2, 20, Fry, Uh--
2, 20, Petunia, Don't mind if I do.  Kids'll be hungry.
2, 20, Fry, She seems a little old for me.
2, 20, Bender, She is well-travelled. And I don't mean she travels a lot!
2, 20, Petunia, Wheels fell off my house.
2, 20, Bender, Now how about a rose for the lady? Five bucks a pop!
2, 20, Gary, I'll take one.
2, 20, Fry, Oh, yeah? Well I want one too.
2, 20, Bender, Eight bucks.
2, 20, Fry, But you just said--
2, 20, Bender, Demand suddenly skyrocketed. You all saw it!
2, 20, Bender, Leela, meet your future husband Sal.
2, 20, Sal, Nice eyeball, eyeball.
2, 20, Leela, Nice ass, ass.
2, 20, Bender, Ooh, sparks!  Buy her a rose, I guarantee she'll put out!
2, 20, Sal, Eh, I'll take my chances.
2, 20, Zapp, Cheers!
2, 20, "Woman", Cheers!
2, 20, Petunia, So tell me about your prospects. You a good gambler?
2, 20, Fry, Well, ma'am, I--
2, 20, Petunia, What's your game? Bingo? Keno? Wait a minute! You don't have your own body.
2, 20, Fry, No, but I control this arm.
2, 20, Petunia, Slots player, huh? Sorry, but I think I can do better.
2, 20, Fry, Wait, come back, uh, darling.
2, 20, Petunia, Can't, hon', I gotta catch my bus back to Nutley. I'd kiss you goodnight but I lost my teeth pulling out a stump.
2, 20, Sal, So anyways, Leela, I'd love to take a whack at ya but that 10
2, 20, Petunia, Excuse me, did you say 10
2, 20, Sal, Why, yes I dids.
2, 20, Leela, Bender! Did you just round up our dates at the bus station?
2, 20, Bender, Of course not.
2, 20, Sal, Anybodys else for Nutley?
2, 20, Zapp, Baby, wait! You didn't show me your surprise.
2, 20, Gary, You know what I'd like to do...?
2, 20, Fry, Oh, jeez, get a room!
2, 20, Gary, Maybe later.
2, 20, Fry, Hey, I have an idea
2, 20, Gary, Actually, I thought Amy might like to come back to my place for coffee.
2, 20, Amy, I don't really like coffee.
2, 20, Gary, Neither do I.
2, 20, Amy, Ooh, I feel a little tipsy!
2, 20, Gary, Let me pick up the check.
2, 20, Fry, Nooo!  That's it I'm gettin' the hell outta here.  Ooh! Ow!
2, 20, Leela, Why, if it isn't my favourite head on Amy's body
2, 20, Fry, Oh, Leela!
2, 20, Amy, We were just on our way out.
2, 20, Leela, Nonsense, the evening's young. So, Gary, what do you do for a living?
2, 20, Gary, I'm a banking industry regulator.
2, 20, Leela, Really? Y'know, I heard that banking industry regulations are really very simple.
2, 20, Gary, Oh, no, that's not true. You see, modern banking regulations are a product of five different regulatory traditions. Six if you wanna get technical.
2, 20, Leela, Oh, I do.
2, 20, Gary, It all began in 1410 when a number of noblemen convened...
2, 20, Fry, Thank you.
2, 20, Zoidberg, There you are, good as new. Except for your dorsal fin. I'm afraid I couldn't find it after the crash.
2, 20, Fry, Can I live without it?
2, 20, Zoidberg, If you call that living.
2, 20, Farnsworth, I still don't understand why you wouldn't let me graft a laser cannon onto your chest. To crush those who disobey you.  But I guess we're just two different people.
2, 20, Fry, So, uh, thanks for the ride, Amy. And I hope there are no hard feelings about your date, or stuff.
2, 20, Amy, It's OK, I had fun. And if I ever feel lonely I can just look over at this disfiguring scar and think of you.
2, 20, Fry, Well, anyway, it's nice to have my own body back.
2, 20, Leela, So how's the old corpse? Everything hooked up OK?
2, 20, Fry, Seems to be. My neck's just a little tender.  Ow! Cool!  Ow! Listen, Leela. Thanks for rescuing me last night.
2, 20, Leela, Anytime. I actually enjoyed hanging out with you.
2, 20, Bender, Yep, everything worked out great thanks to good old Bender.
2, 20, Leela, Come on! It's not like you intentionally set us up with bad dates so we'd spend Valentine's Day together.
2, 20, Bender, Didn't I, Leela? Didn't I?
2, 20, Leela, No! You didn't! You just corralled a bunch of stiffs at the bus station and pocketed our money!
2, 20, Bender, True. But in the end, isn't that what Valentine's Day is really all about?
2, 20, Leela, Yeah.
2, 20, Fry, I guess so.  Watch the neck! Watch the neck!
2, 20, Bender, My ass! My beautiful ass!
2, 21, Farnsworth, Good news, everyone. I've taught the toaster to feel love.  And Hermes returns from his vacation today.
2, 21, Hermes, Good morning, people.
2, 21, Fry, Hey, Hermes!
2, 21, Zoidberg, Hello!
2, 21, Leela, Good to see you.
2, 21, Farnsworth, Yo!
2, 21, Bender, My man!
2, 21, Amy, So how was the Spleef Nebula?
2, 21, Hermes, The flight had a stopover on the Brain Slug Planet. Hermes liked it so much he decided to stay of his own free will.
2, 21, Fry, Hermes has all the fun. Wait a second! He's got a Brain Slug on his head!
2, 21, Leela, Shh! You're gonna get us all assimilated!
2, 21, Amy, Just act normal and switch to a garlic shampoo.
2, 21, Hermes, On to new business. Today's mission is for all of you to go to the Brain Slug Planet.
2, 21, Zoidberg, What are we going to do there?
2, 21, Hermes, Just walk around not wearing a helmet.
2, 21, Farnsworth, Sounds great, Hermes! Whatever you say.   Let's ditch him and go to the movies!
2, 21, Fry, Hey, yeah!
2, 21, Zoidberg, I'm seeing a movie with friends!
2, 21, Fry, Cool! Let's see this one!
2, 21, Leela, Nah. I'm not in the mood for a historical documentary. I've heard good things about Quizblorg, Quizblorg.
2, 21, Amy, Guk! I hate subtitles. Alien films are so pretentious.
2, 21, Zoidberg, Fellows! Fellows! How about a film we can all enjoy? Planet Of The Clams.  It's about an upside-down world where lobster is slave to clam.
2, 21, Bender, Who invited you? Let's just see All My Circuits
2, 21, Fry, Yeah, I wanna see that.
2, 21, Bender, Good point, Bender.
2, 21, Fry, I'll take a small Slurm.
2, 21, Refreshment-bot, For only 25 cents less, you can get a super-small.
2, 21, Fry, Uh, OK.  Oh, man!
2, 21, Bender, Hey, gimme a large diet malt liquor and a popcorn with extra motor oil.
2, 21, Farnsworth, Down in front!
2, 21, Announcer, Glagnar's Human Rinds presents
2, 21, Fry, Ooh, this is real futuristic!
2, 21, Crow T. Robot, Shh! Don't talk during the movie.
2, 21, Announcer, This week in the universe
2, 21, Bender, Go, Masked Unit!  Uh, hey, buddy! Yo!  You mind taking your head off?
2, 21, Robot, I'm sorry, sir, but I need it to watch the movie.
2, 21, Bender, Just ask Flabby over here to describe it to you later.
2, 21, Robot, Sir, she is as the factory made her.
2, 21, Bender, Well they should have stopped making her about halfway through.
2, 21, Fembot, Whee!
2, 21, Calculon, Well, that finishes this paperwork.  Calculon Enterprises.
2, 21, Monique, Calculon, a fight scene has broken out at the special effects warehouse. Come quickly before a fiery explosion chases someone down a hallway.
2, 21, Calculon, I have no choice but to--
2, 21, Mr. Moviefone, If you want Calculon to race to the laser gun battle in his hover-Ferarri, press 1. If you want Calculon to double-check his paperwork, press 2. Enter now.
2, 21, Mr. Moviefone, You have pressed 2.
2, 21, Fry, No, I didn't!
2, 21, Mr. Moviefone, I'm almost positive you did.
2, 21, Calculon, Add in the carryover from form 16A, then deduct line 2B...
2, 21, Robot, Pardon me, sir, but you seem to be inadvertently kicking my seat.
2, 21, Bender, Pardon me, sir, but you seem to be bleh, bleh...
2, 21, Robot, Yes, that's the gist of what I said. Would you mind?
2, 21, Bender, Sure thing, pal.
2, 21, Robot, Uh, sir?
2, 21, Bender, Who threw that?
2, 21, Robot, That's it! Sir, I challenge you to fisticuffs!
2, 21, Bender, Oh, I'm boned.
2, 21, Hattie, Let's all go to the lobby!
2, 21, Robot, I'm gonna open a file of whup-ass on you!
2, 21, Leela, Bender, do you know who that was?
2, 21, Man #1, Cripes! The Masked Unit! You knocked him out cold.
2, 21, Man #2, I'm impressed.
2, 21, Doubledeal, Son, I'm the commissioner of Ultimate Robot Fighting. I'm a connoisseur of jerks like you who pick fights in movie theatres and you're the biggest I've ever seen.
2, 21, Bender, You should see me at funerals.
2, 21, Doubledeal, Kid, I want you in the Ultimate Robot Fighting League.
2, 21, Bender, Ultimate Robot Fighting? Sounds pleasant! I'll do it.
2, 21, Flabby, My hero!
2, 21, Farnsworth, Aw. They don't make movies like this anymore.
2, 21, Bender, I'm gonna be the greatest Ultimate Robot Fighter ever. Float like a floatbot, sting like an automatic stinging machine!
2, 21, Amy, Bender, you can't be an Ultimate Robot Fighter. It's the most brutal form of competition in the galaxy!
2, 21, Bender, It is?
2, 21, Farnsworth, There are no rules. Two robots enter, one robot leaves. Then later the other robot leaves after being declared the winner.
2, 21, Bender, Well, that doesn't sound so bad.
2, 21, Farnsworth, Oh, did I mention the crippling, agonising pain? I'm pretty sure I did. Oh, yes, definitely.
2, 21, Bender, Crippling pain? That's not covered by my insurance fraud! Count me out.
2, 21, Leela, No! You've got to do it. I don't care how suicidal it is.
2, 21, Fry, Hey! How come when I wanna do fun stuff that'll kill me you're against it?
2, 21, Leela, This is more important than that marble-eating contest, Fry! It's about pride. Let me tell you a story from my childhood.
2, 21, Zoidberg, Oh, again with the orphanarium!
2, 21, Leela, When I was growing up at the orphanarium, I got picked on a lot.
2, 21, Leela, My only outlet was Arcturan Kung Fu.
2, 21, Fnog, Excellent. Bill, Keith, you will go to Junior Championships. Bill, congratulate Keith when he regains consciousness.
2, 21, Leela, But, Master Fnog, I can beat these dorks with one eye closed.
2, 21, Fnog, Perhaps. But there is more to winning than beating your opponent. You lack the will of the warrior.
2, 21, Leela, What do you mean? Watch this!
2, 21, Bill, Ow!
2, 21, Fnog, No girl has the will of a warrior. You have the will of a housewife or, at best, the schoolmarm.
2, 21, Leela, That's it. I'll take you on right now.
2, 21, Fnog, Very well. But, you see, I have the will of the warrior. Therefore, the battle is already over. The winner? Me!  Rematch? You lose again! Had enough? I thought so!
2, 21, Leela, I lost my chance to be a champion. I won't let you throw away yours.
2, 21, Bender, Leela's right! I don't wanna end up a loser like her. Count me back in!
2, 21, Leela, Let's see what you got. Touch your toes.
2, 21, Bender, Still ... can't ... reach!
2, 21, Bender, Let's commence preparations for rumbling!
2, 21, Referee, Ladies and gentlemen and smizmars, welcome to tonight's main event. In this corner, from Mom's Friendly Robot Factory in America's heartland, Mexico
2, 21, Fry, Bender rules!
2, 21, Hermes, I got you an official Bender hat.
2, 21, Fry, Wow! Thanks, Hermes!  I-- Hey! Cut that out!
2, 21, Bender, You can't hit what you can't see!
2, 21, Leela, Get up, Bender. You can't quit every time you get an axe in the back.  Or a drill through your face. Now quit scratching your axe-hole and get out there.
2, 21, Bender, Huh?
2, 21, Referee, And the winner is ... Bender!
2, 21, Doubledeal, Nice work out there, kid.
2, 21, Bender, Y'know, I think I he might be dead. I took a life!
2, 21, Clearcutter, Hi, boss. Yo, dude!
2, 21, Bender, Hey, he's not dead. What's up with that?
2, 21, Doubledeal, What, you didn't read the pamphlet? Ultimate Robot Fighting's a scam, kid. It's rigged.  It's a secret, so keep it under your head, but the most popular robot always wins.
2, 21, Bender, You mean I'm not a great fighter? I just won 'cause I'm popular?
2, 21, Doubledeal, Bingo!
2, 21, Bender, Woo-hoo! I'm popular!
2, 21, Doubledeal, In fact, you're more than popular, you're pure lowest common denominator.
2, 21, Bender, Go Bender! Go Bender! Go Bender!
2, 21, Referee, Presenting Bender the Offender!
2, 21, Bender, I'm just an ex-con trying to go straight and get my kids back.
2, 21, Referee, Versus ... Billionairebot!
2, 21, Referee, Versus
2, 21, Foreigner, I'm not from here! I have my own customs! Look at my crazy passport!
2, 21, Referee, Versus ... The Chain Smoker!
2, 21, Chain Smoker, I love smoking. And after I win the fight I'm heading straight to your favourite restaurant.
2, 21, Bender, You know, I'm also an Ultimate Robot Lover.
2, 21, Leela, Bender! You're three hours late. You can't give up on your training now after both of us worked so hard.
2, 21, Bender, What do you mean, we?
2, 21, Leela, I said us.
2, 21, Bender, Hey, Bender the Offender doesn't need you. Bender the Offender doesn't need anybody!
2, 21, Fembot #1, What about us, Mr. The Offender?
2, 21, Bender, Well obviously I need floozies! Let's roll!
2, 21, Bender, Howdy, chief. For my next bout, what do you say I fight these two bimbos in some mud?
2, 21, Doubledeal, Actually, we've decided to go in a different direction.
2, 21, Bender, What if I told your we wouldn't be fighting in the conventional sense?
2, 21, Doubledeal, Bender, your popularity is slipping.
2, 21, Foreigner, Sales of your Bender Brand French milk bath soaps are down 20%.
2, 21, Bender, Those morons! I said pea berry, not sandalwood!
2, 21, Doubledeal, Damnit, Bender! If you can't move sandalwood, you don't belong in this league! That's why you're gonna lose next week's title match.
2, 21, Bender, But the crowd loves me.
2, 21, Doubledeal, Perhaps. But let's see how they feel about your new persona
2, 21, Billionairebot, You'll be the most unpopular robot fighter since Sergeant Faeces Processor.
2, 21, Bender, Oh, yeah?  Well what if I don't let the new guy win?
2, 21, Doubledeal, Then he'll just have to beat you the old-fashioned way
2, 21, Destructor, I am Destructor!
2, 21, Bender, See you at the fight.
2, 21, Bender, So then I said, See you at the fight. And that's the story.
2, 21, Fry, Man, I thought Ultimate Robot Fighting was real, like pro wrestling. But it turns out it's fixed, like boxing.
2, 21, Bender, It's one thing to win a fixed fight; there's dignity in that. But to lose? And in this atrocity? I can't do it! Leela, you gotta train me to win.
2, 21, Leela, No way! If you wouldn't take my help when you didn't need it, why should I give it to you now when you do need it?
2, 21, Farnsworth, What the hell are you talking about?
2, 21, Leela, I don't know. But I'm not helping.
2, 21, Announcer, You loved him as Bender the Offender! Now get ready to hate him as he threatens your sexuality in his new persona ... The Gender Bender!
2, 21, Bender, I'm a real toughie!
2, 21, Announcer, Squaring off this Sunday versus Destructor!
2, 21, Destructor, I will destroy you!  And stop calling me!
2, 21, Fnog, I am Destructor's trainer, Master Fnog. My pupil will be victorious for he has the will of a warrior!
2, 21, Leela, Not Fnog! Bender, let's hit the gym. I'm gonna teach you to fight like a girl!
2, 21, Bender, I'll put on my tutu!
2, 21, "Cosell", Hello and welcome to a remarkable championship bout. Destructor, a robotic armoured tank, whose very use at battle has been ruled a war crime, versus Gender Bender, who wears a pink tutu.  This is Rich Little, imitating Howard Cosell, here at ringside with George Foreman. George, a word in edgewise?
2, 21, Foreman, This could be the most one-sided fight since 1973 when Ali faced an 80-foot tall mechanical Joe Frazier. M-My memory's not what it used to be but I think the entire Earth was destroyed.
2, 21, Little, Interesting, if true. The Vegas odds tonight stand at an unprecedented 1000-0; a bet of $0 on Bender pays $1000 if he wins. Still, very few takers.
2, 21, Foreman, It's not-not a smart bet.
2, 21, Leela, According to the script, you're supposed to prance out and tickle him with your fairy wand. Instead, I want you to prance out and kick his head off!
2, 21, Bender, Got it. Large kickle, hold the tickle!
2, 21, Hermes, Thank God I'm free of that nightmare!
2, 21, Bender, Sorry, buddy. Here you go!
2, 21, Hermes, Thank you. It was cold down there on the floor.
2, 21, Amy, Here, Professor, I got you a programme.
2, 21, Farnsworth, Oh, good. Just let me put on my reading glasses.  Why, Zoidberg, there's a lovely photo of you in here.
2, 21, Referee, In this corner, the confused young robot with the golden curls. Weighing 525lbs
2, 21, Zapp, Boo!
2, 21, Nixon, Get that hippie out of the ring!
2, 21, Referee, And in these two corners, weighing 400 tons, the gizmo from Pismo ... Beach, Destructor!
2, 21, Fnog, So, we meet again. Most amusing
2, 21, Leela, Keep laughing, Fnog!  Ready, Bender?
2, 21, Bender, I was born ready! Gimme the bell!  Did you hear a noise?  Final boarding call for flight 406, non-stop service to pain.  Now boarding standby passengers--
2, 21, Foreman, This seems like as good a time as any time to bring up my new grill for no reason.  With its patented design, the fat drains directly into my mouth.
2, 21, Bender, Fry! Throw in the towel!  For God's sakes, Fry!
2, 21, Hermes, That's exactly what I was thinking.
2, 21, Bender, Mommy!
2, 21, Leela, OK, Fnog, that's enough. Call him off. Fnog?  Hmm.
2, 21, Bender, Why won't anyone help me?
2, 21, Leela, So, once more we meet again.
2, 21, Fnog, Huh?
2, 21, Leela, You didn't train Destructor. You're just controlling him like a puppet. I mean, cheating in a fake fight. That's low!
2, 21, Fnog, Better than being a girl. Like you. You're a girl!
2, 21, Leela, Oh, right. Girls lack the will of the warrior!
2, 21, Bender, Huh? It's bendering time!  Take this. And this!
2, 21, Fnog, You were an excellent student.  Too bad I was a lousy teacher!
2, 21, Bender, I think you misunderstood the concept of bendering time!
2, 21, Fnog, See you in girl hell. I'll be in boy hell -- much nicer!
2, 21, Leela, Yes!
2, 21, Bender, Yes!  Oh!
2, 21, Referee, And the winner is Destructor!
2, 21, Little, I've not seen a spectacle of this nature in all my years impersonating a sportscaster.
2, 21, Foreman, It sure was some fight. Interesting side note
2, 21, Little, No argument here.
2, 21, Fry, Bender? How did the fight go? I heard somebody got flattened!
2, 21, Amy, Fry, where's your Brain Slug?
2, 21, Farnsworth, Poor little guy starved to death.
2, 21, Leela, I'm proud of you, Bender. Sure, you lost. You lost bad. But the important thing is I beat up someone who hurt my feelings in high school.
2, 21, Bender, I'm in tremendous pain here.
2, 21, Doubledeal, Great job, kid. You lost and you made it look almost half real. I want you to have this card good for 10% off at Bed Bath & Beyond.
2, 21, Bender, Yes! I'm the greatest! The greatest!
2, 21, Little, And so ends the chronicle of one of the greatest ever to play the sport.
2, 21, Foreman, And he didn't look half bad in the tutu.
2, 21, Little, That he did surely not.
2, 21, Foreman, What?
2, 22, Farnsworth, Good news, everyone! Several years ago I tried to log on to AOL, and it just went through. Whee! We're online!
2, 22, Farnsworth, Go ahead, get into these net suits. I designed and tested them myself.
2, 22, Leela, They smell like burning Rhesus Monkey.
2, 22, Farnsworth, Really? I guess when you're around it all day you stop noticing. Off you go.
2, 22, Fry, Hey!
2, 22, Bender, Behold
2, 22, Fry, My God! It's full of ads!
2, 22, Leela, Follow me!
2, 22, Fry, It's immense.
2, 22, Leela, It's got every piece of information anyone could ever want.
2, 22, Fry, So I see!
2, 22, Zoidberg, What? What's going on here?
2, 22, Amy, Hey, that's me!
2, 22, Bender, No, it isn't. I just took some pictures of your face and stuck them on someone else's body.
2, 22, Leela, Hey!
2, 22, Doorman, Are you over 18?
2, 22, Young Boy, Yes.
2, 22, Younger Boy, Yes.
2, 22, Bender, I'm telling you, Fry, they've got a chatroom for everybody. And here it is.
2, 22, Amy, Ew, that is so gross!
2, 22, Leela, Yeah. I'll stick with this one, thank you.
2, 22, Amy, Yeah.
2, 22, Bender, Hi, I'm a naughty nurse and I really need someone to talk to. $9.95 a minute.
2, 22, Man, Ooh, you're a dollar naughtier than most.
2, 22, Bender, So how 'bout them Knicks?
2, 22, Nerd #1, Hello? Are there any girls in this room at all?
2, 22, Nerd #2, Yeah, bring on the hot chicks 'cause I'm a hot stud.
2, 22, Nerd #3, Yeah! So are we!
2, 22, Leela, I'm a woman, if that's what you mean.  I don't like to play games, so I'll just say I'm a cyclops, I'm a spaceship captain, I'm the only one of my species and I'm interested in meeting a man.
2, 22, Nerd #4, A woman! I'm scared.
2, 22, Fry, Well, thanks to the Internet, I'm bored with sex. Is there a place on the web that panders to my lust for violence?
2, 22, Bender, Is the Space Pope reptilian?
2, 22, Hermes, Get ready for fun, Fry. Nowadays, we have a type of game played entirely on video.
2, 22, Leela, We call it a video game.
2, 22, Fry, Uh, video game you say? Well, golly gee, you mighty spacemen of the future will have to show me how it works.
2, 22, Zoidberg, The doctor is in!  The doctor is out!
2, 22, Holo-Farnsworth, Everyone, please sign off. We have a delivery. Plus I have to use the phone--  Leela, please tell the others that--
2, 22, Leela, Who are you?
2, 22, Cyclops, I saw you in the chat room but you left before I had a chance to talk to you. After all these years of searching for another Cyclops.
2, 22, Leela, I can't believe it. I've dreamed of this moment all my life.
2, 22, Cyclops, Do you think perhaps you and I--
2, 22, Leela, Fry, you idiot. Ever since I was abandoned on Earth I've been searching for who my people are and where they come from. Then I finally meet another Cyclops and you blast him. You wrecked my one chance to learn who I am!
2, 22, Fry, Oh, Leela, I feel terrible. If there's anything I can ever do--  Gotcha!  I won! I'm the greatest!
2, 22, Leela, Come on. We have work to do.
2, 22, Fry, Are you still mad at me for wrecking your once-in-a-lifetime chance to learn the meaning of your existence?
2, 22, Leela, No, I'm just happy you were able to win a video game. Now let's concentrate on getting this desperately-needed popcorn to the people of Cineplex 14, OK?
2, 22, Operator, Leela, you've got mail!  It's not spam.
2, 22, Leela, Huh?  It's him!
2, 22, Cyclops, To Leela. Subject
2, 22, Fry, Kicked your ass!
2, 22, Alcazar, Leela, we have much to discuss. Please come join me on the planet of your birth. Co-ordinates follow.
2, 22, Fry, Well, too bad we gotta make that urgent popcorn delivery.
2, 22, Leela, It'll get there.
2, 22, Leela, After a whole life of searching, I may finally have found where I belong.
2, 22, Bender, Too bad it's a dump.
2, 22, Leela, Look at that statue. It's only got one eye.
2, 22, Fry, Lazy sculptor!
2, 22, Alcazar, Welcome home, Leela.
2, 22, Leela, Alcazar?  Are you real? Or am I seeing single?
2, 22, Alcazar, Ow! Of course I'm real.
2, 22, Leela, After all this time, somebody else with one eye who isn't a clumsy carpenter or, uh, a kid with a BB gun.
2, 22, Alcazar, It's alright, Leela. You'll never be alone again.  Come, let me introduce you to yourself. Do you mind if your servants walk?
2, 22, Leela, Not at all!
2, 22, Alcazar, We are the last remaining Cyclopses. Our planet is Cyclopia. This is the capital, Cyclops City. Stop me if I'm going too fast for you.
2, 22, Leela, There's so much information and yet somehow I feel as if I know it all already.
2, 22, Alcazar, This sacred mosaic depicts our goddess of beauty.
2, 22, Fry, Hmm, you got any sacred artwork of her from the back?
2, 22, Alcazar, Her perfect eye reminds me of yours, Leela. Had our race survived, you would have been a temple priestess or a supermodel.
2, 22, Leela, Oh, please! Really?
2, 22, Alcazar, And there's the infamous pirate, Purple Beard, scourge of the six seas.
2, 22, Fry, What's over that hill?
2, 22, Alcazar, The Forbidden Valley. A holy sanctuary where no one may tread.
2, 22, Fry, Is that anything like a cemetery 'cause I gotta take a leak.  Ow!
2, 22, Leela, Fry, that's offensive to our people.  Isn't it?
2, 22, Fry, Ow!
2, 22, Alcazar, This is my home. I hope you don't think less of me because I live in a giant castle.
2, 22, Leela, Oh, no, not at all. If anything, I'm more impressed.
2, 22, Bender, Ooh! I'm gonna need to make some room.
2, 22, Alcazar, In here is where I dream my lonely dreams and cook my simple meals.
2, 22, Leela, It's all so sad. What happened to our people?
2, 22, Alcazar, It's too painful to speak of now. Come, I'll show you your quarters.
2, 22, Bender, Ow! Ow! Ow!
