Season, Episode, Character, Line
1, 4, Farnsworth, This is Vergon 6.
1, 4, Amy, Buh!
1, 4, Farnsworth, It's a sunny little doomed planet, inhabited by a number of frisky little doomed animals.
1, 4, Leela, Animals?
1, 4, Farnsworth, That's right. Animals in desperate need of rescue. You see, Vergon 6 was once filled with a super-dense substance known as dark matter, each pound of which weighs over ten thousand  pounds.
1, 4, Leela, Wait! What about the animals?
1, 4, Farnsworth, Well, dark matter is extremely valuable as starship fuel. That's why it was all mined out, leaving the planet completely hollow.
1, 4, Leela, Yes, but what about the animals?
1, 4, Farnsworth, The wha?
1, 4, Leela, The animals.
1, 4, Farnsworth, I didn't say anything about animals. Now it seems that the planet will collapse within three days. Incidentally, this will kill all the animals.
1, 4, Leela, So we have to bring back two of each kind. Just like Noah's Ark.
1, 4, Bender, Why two?  Oh!
1, 4, Fry, I bet you Leela's holding out for a nice guy with one eye.
1, 4, Bender, That'll take forever. What she oughta do is find a nice guy with two eyes, then poke one out.
1, 4, Fry, Yeah, that'd be a timesaver.
1, 4, Leela, Do you mind?
1, 4, Bender, Here you go.  You can use this as an eye-poker.
1, 4, Leela, Thank you. But I don't care how many eyes a man has ... as long as it's less than five. All I'm looking for is a guy who's adventurous, self-confident...
1, 4, Leela, ...maybe a snappy dresser.
1, 4, Zapp, These new uniforms are pretty snappy, eh, first officer?
1, 4, Kif, I suppose, Captain. I'm not as big a fan of velour as you are. Now what do you want to do about that unidentified ship?
1, 4, Zapp, Destroy them!  Mmm! That's got a nice feel to it.
1, 4, Zapp, Captain's journal
1, 4, Kif, Who are you talking to, sir?
1, 4, Zapp, You! Aren't you getting this?  We have detected a vessel attempting to break the security cordon around Vergon 6. I'm anticipating an all-out tactical dogfight, followed by a light dinner ... ravioli, ham, sundae bar.
1, 4, Leela, Hey, look! That's Zapp Brannigan's ship.
1, 4, Fry, Wow! The Zapp Brannigan?
1, 4, Leela, Uh-huh!
1, 4, Fry, Who's the Zapp Brannigan?
1, 4, Kif, Shall I fire on them now, sir?
1, 4, Zapp, Not yet, Kif. In the game of chess, you can never let your adversary see your pieces.  What?
1, 4, Leela, They say Zapp Brannigan single-handedly saved the Octillian System from a horde of rampaging Killbots.
1, 4, Fry, Wow!
1, 4, Bender, A grim day for robot-kind. Ah, but we can always build more Killbots!
1, 4, Leela, He's the most decorated captain in the whole Democratic Order of Planets.
1, 4, Fry, Leela's got a boyfriend!
1, 4, Leela, No I don't. But I think we ought to meet with him and see if he'll help us rescue those animals.
1, 4, Bender, Well, just in case you guys hit it off, you'll wanna take this with you.
1, 4, Kif, Sir, they're headed straight for us.
1, 4, Zapp, A well-calculated move straight out of Sun Tzu's classic text The Art Of War, or my own masterwork
1, 4, Kif, Sir, they've docked with us and have come aboard.
1, 4, Zapp, Then I have risked all and lost. Kif, old man, I'll be in the escape pod.  If that wicker chair I like survives the slaughter, have it sent to my P.O. box.
1, 4, Leela, Hello, I'm Leela, captain of the Planet Express delivery ship. We've come aboard to plead for your assistance.
1, 4, Kif, Well, if there's anything--
1, 4, Zapp, I'm in command here. Zapp Brannigan. Has my fame preceded me or was I too quick for you?
1, 4, Leela, Oh, not at all. I'm just so, uh, really thrilled to meet you!
1, 4, Zapp, You're an impressive piece of captain. Beautiful and deadly -- a potent combination.
1, 4, Leela, You don't mean that!
1, 4, Zapp, But I do. I doubt I've seen more than three or four captains sexier than you, and only one who was deadlier.
1, 4, Fry, I heard that one time you single-handedly defeated a horde of rampaging somethings in the something-something-system.
1, 4, Zapp, The Killbots? A trifle! It was simply a matter of outsmarting them.
1, 4, Fry, Wow! I never would have thought of that!
1, 4, Zapp, You see, Killbots have a preset kill limit. Knowing their weakness, I sent wave after wave of my own men at them, until they reached their limit and shutdown. Kif, show them the medal I won.
1, 4, Zapp, More, please.  A little more ... more ... keep going.
1, 4, Leela, Captain Brannigan, we really need to talk to you about our mission.
1, 4, Zapp, Whatever it is, I'm willing to put wave after wave of men at your disposal. Right, men?
1, 4, Crewman, You suck!
1, 4, Leela, We're hoping to save the animals of Vergon 6 from extinction. And if you could just--
1, 4, Zapp, Vergon 6? This light dinner is over.
1, 4, Leela, Wait! What's wrong?
1, 4, Zapp, The Democratic Order of Planets prohibits interfering with undeveloped worlds. It's a little rule known as Brannigan's Law.
1, 4, Leela, But people already interfered. That planet was mined completely hollow.
1, 4, Zapp, Yes, by a Democratic Order of Planets mining crew.
1, 4, Leela, This doesn't make any sense.
1, 4, Zapp, I don't pretend to understand Brannigan's Law. I merely enforce it.
1, 4, Leela, Fine! We'll save the animals without your help.
1, 4, Zapp, I'm afraid I can't allow that. Guards!
1, 4, Fry, What just happened?
1, 4, Bender, He's throwing us in prison.
1, 4, Fry, Dang! Can I get this wrapped up?
1, 4, Leela, Ow! I might've liked Zapp Brannigan if he weren't a pompous dimwit who threw me in prison.
1, 4, Bender, You really are too picky.
1, 4, Zapp, Kif, follow me up to the observation deck. I've got some musing to do.
1, 4, Kif, Oh, jeez!
1, 4, Zapp, I'm facing a formidable female adversary, Kif. Suggestions?
1, 4, Kif, I fail to see any problem, sir. You already imprisoned her under directive B-10.8-1.
1, 4, Zapp, You mean Brannigan's Law?
1, 4, Kif, Right, that law.
1, 4, Zapp, Which one?
1, 4, Kif, Brannigan's Law.
1, 4, Zapp, Kif, you're my best and most loyal friend but you've earned my contempt once again. As my protégé you should know that the only way to deal with a female adversary is to seduce her.  This time we are sure she's a woman, right?
1, 4, Kif, Yes.
1, 4, Zapp, Good! Invite her to my quarters. Oh, and have the boy lay out my formal shorts.
1, 4, Kif, The boy, sir?
1, 4, Zapp, You. You lay out my formal shorts.
1, 4, Kif, The jackass wants to see you in his quarters.
1, 4, Leela, Good. This will be my chance to reason with him, captain to captain.
1, 4, Kif, And he wants you to wear this.
1, 4, Zapp, Come and get it!
1, 4, Zapp, Welcome to my humble chamber, or as I call it, the Lovenasium. Sham-pag-in?
1, 4, Leela, I didn't realise you were such a coin-a-sewer.
1, 4, Zapp, Well I have studied abroad. Or two!
1, 4, Leela, Captain--
1, 4, Zapp, Uh-huh?
1, 4, Leela, If we could speak seriously for a moment--
1, 4, Zapp, Uh-huh?
1, 4, Leela, I'd like you to reconsider letting us rescue those animals.
1, 4, Zapp, Mm-hm.  I like your style. I find it very... (whispering) erotic.
1, 4, Leela, What?
1, 4, Zapp, Erotic!
1, 4, Fry, We can definitely escape, Bender. All you have to do is bend the hatch off this steam pipe.
1, 4, Bender, Hey, yeah!
1, 4, Fry, No good! It's full of steam!
1, 4, Zapp, You look like a woman who enjoys the finer things. Come over here and feel my velour bedspread.
1, 4, Leela, I'm not really in the mood.
1, 4, Zapp, Leela, it's real velour. Just let yourself go.
1, 4, Leela, Can I please just go back to prison?
1, 4, Zapp, You'd rather sit in prison than spend one evening with the Zapper?
1, 4, Leela, Much rather!  What are you doing?
1, 4, Zapp, Oh, God, I'm pathetic. Sorry. Just go. You want the rest of the sham-pag-in?
1, 4, Leela, No. And it's pronounced sham-pane.
1, 4, Zapp, Oh, God, no!
1, 4, Leela, It's not a big deal.
1, 4, Zapp, I get so lonely. I just thought you, a fellow captain, would understand.
1, 4, Leela, Oh, forget it.
1, 4, Zapp, Yeah, it's great ordering people around and stuff but through it all you're completely alone.
1, 4, Leela, It comes with the job.
1, 4, Zapp, I'm just so lonely!
1, 4, Leela, Oh, come on. Cheer up. It's not that bad.
1, 4, Fry, You wanna try escaping again?
1, 4, Bender, Nah, I'm comfy.
1, 4, Fry, Man, Leela's been gone a long time. I hope she's at least making progress with Zapp Brannigan.
1, 4, Zapp, Good morning, lover.
1, 4, Leela, Uh, listen, Zapp.
1, 4, Zapp, Now you're officially my woman. Kudos! I can't say I don't envy you.
1, 4, Leela, Zapp, last night was a mistake.
1, 4, Zapp, A sexy mistake.
1, 4, Leela, No, just a regular mistake. For a split second my common sense was overwhelmed by pity.
1, 4, Zapp, A split second is all it takes. That's why sooner or later you'll come crawling back to the Zapper.
1, 4, Leela, The only kind of crawling I'm doing to you is away ... from!
1, 4, Zapp, Leela, you're obviously confused and aroused.
1, 4, Leela, Look, I'm going down to Vergon 6 to save those animals whether you like it or not.
1, 4, Zapp, Go ahead. I won't stop you.
1, 4, Leela, Threaten all you-- Wait. What?
1, 4, Zapp, We both know you won't make it halfway to Vergon 6 before the craving sets in. Then you'll come crawling back for another taste of sweet, sweet candy ... bam!
1, 4, Leela, Eurgh!
1, 4, Zapp, Kif!
1, 4, Kif, Yes--  Yes, Captain?
1, 4, Zapp, I have made it with a woman. Inform the men.
1, 4, Kif, The fatso says you're free to go.
1, 4, Fry, Really? Why?
1, 4, Kif, Why indeed.
1, 4, Fry, What does that mean?
1, 4, Leela, Nothing.
1, 4, Bender, So should we get our stuff and head down to the planet?
1, 4, Leela, We just talked, OK?!
1, 4, Leela, Alright, we don't have much time to collect these animals. The planet is supposed to collapse in approximately two hours ago.
1, 4, Leela, Hello, there.  Hmm. He doesn't seem to be on the checklist.
1, 4, Bender, So, you're saying we can cook him?
1, 4, Fry, Yeah, a barbecue! I'll wear my hilarious apron.
1, 4, Leela, No! I don't care how hilarious your apron is, we're not cooking him.  Aww! I'll call him Nibbler.
1, 4, Bender, Aww! (whispering to Fry) I'll fire up the grill!
1, 4, Leela, I hope he'll be OK in there with all those big animals.
1, 4, Zapp, Y'know, Kif, once my woman returns I won't have much time to hang out with the boys anymore.
1, 4, Kif, That's a shame, sir.
1, 4, Zapp, So let's make the most of our time together, shall we?  Never mind. Just give me a back rub.
1, 4, Bender, I found a pair of hermaphlamingos.
1, 4, Leela, Good. That's the last species.
1, 4, Bender, Hey. What the--?
1, 4, Fry, Where'd they all go?
1, 4, Leela, Nibbler!
1, 4, Fry, I can't believe we flew halfway across the galaxy and enjoyed a steam just to get lunch for that stupid animal!
1, 4, Bender, He's pending for a bending.
1, 4, Leela, Leave him alone. It's not his fault that he's an unstoppable killing machine. Is it, snoogums?
1, 4, Fry, The planet's kerploding!
1, 4, Leela, Prepare for lift-off.  We're out of fuel. Bender, I told you to fill the tank before we left.
1, 4, Bender, Yeah, I'll do it when we get back.
1, 4, Fry, Man, lucky for us Zapp Brannigan's nearby.
1, 4, Leela, No way! Forget it! I refuse to go crawling back to him!
1, 4, Fry, What? What are you talking about?
1, 4, Leela, Nothing. We just talked.
1, 4, Bender, So what's your problem? It's not like you slept with him.  Oh, my God!
1, 4, Fry, How could you, Leela? I thought you had some standards. I mean, jeez, he's a dumb, gross gorilla!
1, 4, Leela, That's enough! Don't you think I feel bad enough already?
1, 4, Fry, No!
1, 4, Leela, Alright, alright. I'll call him.  I mean, if living is that important to you.
1, 4, Zapp, And that's why you'll never make captain, Kif.  Hmm.
1, 4, Leela, Hello, Zapp?
1, 4, Zapp, Well, well, well!
1, 4, Leela, Zapp, we're out of fuel...
1, 4, Leela, ...and Vergon 6 is about to implode. We need your help.
1, 4, Zapp, So, crawling back to the Big Z like a bird on its belly. Delicious.
1, 4, Leela, Bird's don't crawl.
1, 4, Zapp, They've been known to.
1, 4, Leela, Look, are you going to rescue us or not?
1, 4, Zapp, Can't you ask a little more ... sexfully?
1, 4, Leela, Please?
1, 4, Leela, Big Z?
1, 4, Zapp, Certainly. But first you'll have to get rid of that thing.  That's the law, Leela. And Brannigan's Law is like Brannigan's love
1, 4, Zapp, Now put that greasy rat outside and we'll tow you to safety.
1, 4, Leela, I would never abandon a helpless animal. Y'know, Zapp, once I thought you were a big, pompous buffoon. Then I realised that inside you were just a pitiful child. But now I realise that outside that child is a big, pompous buffoon!
1, 4, Zapp, And which one rocked your world?
1, 4, Fry, Wow! Way to tell that guy off. Now what's your secret escape plan?
1, 4, Leela, Uh, I guess to sit here and wait for death.
1, 4, Bender, Can do!
1, 4, Bender, What the hell was that?
1, 4, Fry, Pew!
1, 4, Leela, I don't believe it! It's dark matter.
1, 4, Bender, So this guy just unloaded a steaming pile of starship fuel?
1, 4, Leela, His species must've filled the entire planet with it. Did you do that, you cute little--  Come on. That should be more than enough fuel to get us outta here. Bender, pick it up and put it in the engine.
1, 4, Leela, We made it!  And some of the animals survived.
1, 4, Bender, So a couple of animals didn't die and Leela got lucky. That's what I call a successful mission!
1, 4, Fry, We're heroes!
1, 4, Leela, Dear Captain's Diary
1, 4, Zapp, Captain's journal
1, 4, Kif, April 13th.
1, 4, Zapp, April 13th ... point two.
1, 4, Zapp, We have failed to uphold Brannigan's Law. However, I did make it with a hot alien babe. And in the end is that not what man has dreamt of since first he looked up at the stars? Kif, I'm asking you a question!
1, 5, Leela, What do you think of the view Fry?
1, 5, Fry, It really puts things in perspective. I mean, from up here an entire world can seem utterly insignificant.
1, 5, Bender, Hey nice seats! We're close enough so when you knock a player down with a beer bottle, he stays down!
1, 5, Fry, I don't get it. Is blernsball exactly the same as baseball?
1, 5, Farnsworth, Baseball?? God forbid!
1, 5, Leela, Face it Fry. Baseball was as boring as mum and apple pie. That's why they jazzed it up.
1, 5, Fry, Boring? Baseball wasn't - hmm, so they finally jazzed it up?
1, 5, Fry, Home run!! Woooo! Right?
1, 5, Umpire, Out!
1, 5, Fry, What just happened? Why is the ball on that springy thing?
1, 5, Leela, It's traditional. Just like aluminium bats and the seventh inning grope.
1, 5, Bender, I got me a souvenir!  Aww here you go kid!
1, 5, Zoidberg, I'd like a jumbo squidlog please.
1, 5, Man, We don't sell those.
1, 5, Zoidberg, Alright, alright. Let me have one of your young on a roll.
1, 5, Man, We're out of rolls.
1, 5, Zoidberg, Fine! Just give me something crawling with parasites.
1, 5, Fry, Mmmm, at least hot dogs haven't changed.
1, 5, Bender, Hey buddies who wants popcorn?
1, 5, All, I'll have some, me, yeah!
1, 5, Bender, Anyone want butter on that?
1, 5, Fry, Hey I'm starting to get the hang of this game! The blerns are loaded, the count's three blerns and two anti-blerns and the infield blern rule is in effect, right?
1, 5, Leela, Except for the word blern that was complete gibberish. [The blernsball falls into a hole and indescribable mayhem ensues! Fry scratches his head in confusion. Leela writes on her score card. All right! Yes!!
1, 5, Fry, What just happened?
1, 5, Leela, Miller's on a pace to hit 70 blerns!
1, 5, Farnsworth, He's good all right. But he's no Clem Johnson. And Johnson played back in the days when steroid injections were mandatory.
1, 5, Bender, Clem Johnson? That skin bag wouldn't have lasted one pitch in the old Robot Leagues! Now Wireless Joe Jackson, there was a blern hitting machine!
1, 5, Leela, Exactly! He was a machine designed to hit blerns! I mean come on! Wireless Joe was nothing but a programmable bat on wheels.
1, 5, Bender, Oh and I suppose pitching at 5000 was just a modified howitzer.
1, 5, Leela, Yep.
1, 5, Bender, You humans are so scared of a little robot competition you won't even let us on the field.
1, 5, Fry, What are you talking about? There's all kinds of robots down there.
1, 5, Bender, Yeah doing crap work! They're bat boys, ball polishers, sprinkler systems. But how many robot managers are there?
1, 5, Fry, Eleven?
1, 5, Bender, Zero!  And what a surprise! Look who's scraping up the filth! Is it a human child? I wish!
1, 5, Farnsworth, Oh dear Lord!
1, 5, Fry, What's wrong?
1, 5, Farnsworth, It's...my...new...pager.
1, 5, Hermes, 
1, 5, Farnsworth, I'm sorry what?
1, 5, Hermes, 
1, 5, Bender, Admit it. You all think robots are machines built by humans to make their lives easier.
1, 5, Fry, Well, aren't they?
1, 5, Bender, I've never made anyone's life easier and you know it!
1, 5, Farnsworth, Great news everyone. You'll be delivering a package to Chapek 9. A world where humans are killed on sight!
1, 5, Fry, Why is that great news?
1, 5, Farnsworth, I'm glad you asked that question Fry. You see Chapek 9 was colonised centuries ago by a murderous crew of radical robot separatists.
1, 5, Bender, Oh so just 'cause a robot wants to kill humans that makes him a radical?
1, 5, Leela, Hey hold on. I understand these robots hate humans but how do they feel about humanoid aliens?
1, 5, Farnsworth, They're not fans.
1, 5, Hermes, That's why Bender will have to make the actual delivery.
1, 5, Bender, Oh I get it, make the robot do all the work!
1, 5, Leela, This is the first actual work you've ever had to do around here.
1, 5, Bender, Well I'm not doing it! It's a robot holiday.
1, 5, Fry, Really? Which one?
1, 5, Bender, Only Robanukah. The holiest two weeks on the robot calendar.
1, 5, Leela, Oh come on Bender. Last month it was Robomadan and before that Robonzaa.
1, 5, Fry, Man that one was a blast!
1, 5, Bender, It wasn't just a blast it was a sacred tribute to my ancestral prototypes which happened to take the form of a drinking contest.
1, 5, Hermes, Now look here Bender. I respect your diversity to the extent the law requires but you used up all your days off when you had that bout of Roberculosis.
1, 5, Bender, All right, I'll go. But so help me, I'll hold a grudge against every last one of you for the rest of your lives.
1, 5, Farnsworth, Well then it's settled. So long everyone!
1, 5, Fry, So let me get this straight
1, 5, Bender, No. It's inhabited by robots!
1, 5, Fry, Oh. Kinda like how a warehouse is inhabited by boxes.
1, 5, Leela, OK Bender, we're here. It's time to get to work.
1, 5, Bender, Yes Miss Leela, tote that space barge, lift that space bale.
1, 5, Leela, Now we can't land on the surface because those robots will kill Fry and me, so we'll have to stay up here and lower you with the winch. And remember
1, 5, Bender, I'll try to keep that in mind!
1, 5, Leela, Hmm, he seems pretty angry.
1, 5, Fry, Yeah but I guess I'd be angry too if I had to go to some uninhabited planet.
1, 5, Leela, Maybe we ought to do something nice for him.
1, 5, Leela, There. That ought to show that stupid robot we care about him.
1, 5, Fry, Ah, Bender must be done with the delivery.
1, 5, Bender, 
1, 5, Fry, Oh my God! We have to go down and rescue him.
1, 5, Leela, No we can't! They'll kill us on sight.
1, 5, Fry, Well what are we going to do?
1, 5, Leela, I don't know, I don't know. It's not an easy decision. If only I had two or three minutes to think about it.
1, 5, Leela, OK. If we're going to save Bender, we've got to look and act exactly like robots.
1, 5, Fry, 
1, 5, Leela, We have to walk like robots, talk like robots and if necessary solve complex differential equations like robots.
1, 5, Fry, I can sort of dance like a robot. Will that help?
1, 5, Leela, Fry first of all this is serious. And second of all...
1, 5, Fry, Man, we look stupid. We should've gotten store bought costumes.
1, 5, Leela, Yeah, but there wasn't a Woolworth's in this quadrant.
1, 5, Robot guard #1, Halt!
1, 5, Robot guard #2, Be you robot or human?
1, 5, Leela, Robot...we be.
1, 5, Fry, Uh yup! Just two robots out roboting it up!  Eh?
1, 5, Robot guard #1, Administer the test.
1, 5, Robot guard #2, Which of the following would you most prefer? A
1, 5, Robot guard #1, Choose!
1, 5, Fry, Is the puppy mechanical in any way?
1, 5, Robot guard #2, No. It is the bad kind of puppy.
1, 5, Leela, Then we'll go with that data file.
1, 5, Robot guard #2, Correct.
1, 5, Robot guard #1, The flower would also have been acceptable.
1, 5, Robot guard #2, You may pass.
1, 5, Leela, Now if you see any robots, just stay out of their way.  So far, so good.
1, 5, Robot builder, Little to the right, there you go.
1, 5, Leela, Have you seen this robot?
1, 5, Robot builder, Sorry, can't help you.  Hey, watch it! Don't drop that there!  Aw!
1, 5, Leela, Come on Fry, walk like a robot.
1, 5, Fry, I can't. I have to go to the bathroom.
1, 5, Leela, Robot's don't have bathrooms.
1, 5, Fry, Oh right. I wonder where they all smoke in high school.
1, 5, Leela, Listen. Just go behind those garbage cans. I'll stand guard.
1, 5, Leela, Hurry up Fry.
1, 5, Resin-offering robot, Sir? Are you aware that you're leaking coolant at an alarming rate?
1, 5, Fry, Uh...
1, 5, Resin-offering robot, Well let me just patch you up with some hot resin.
1, 5, Fry, I think the leak's stopping itself.  Wait.  Wait. Yeah, there we go.  Wait. Yeah!
1, 5, Resin-offering robot, What sort of robot turns down a free blast of searing hot resin?
1, 5, Leela, I'm sorry. My friend and I have to go and perform some mindless repetitive tasks.
1, 5, Resin-offering robot, Sounds like a romantic evening. I won't keep you.
1, 5, Patrol Officer #1, Get the humanoids.
1, 5, Patrol Officer #2, Get the intruder.
1, 5, Announcer, 
1, 5, Leela, Quick! Let's duck in here!
1, 5, Announcer, 
1, 5, Rusty, 
1, 5, Wendy, 
1, 5, Rusty, 
1, 5, Robot Human, Graaah!  I will eat and digest you all with my system of mighty organs! Behold!
1, 5, Audience, Ooooo!
1, 5, Fry, Wow the 3-D's great!
1, 5, Leela, Mine's not working!
1, 5, Robot General, 
1, 5, Wendy, 
1, 5, Robot General, 
1, 5, Fry, God help us!
1, 5, Leela, OK. Keep an eyeout for Bender.
1, 5, Robot #1, So what did you think of the movie?
1, 5, Fry, Umm, too much romance, not enough human killing.
1, 5, Robot #2, Yeah, it was a real chick flick.
1, 5, Leela, What's that?
1, 5, Robot #1, What do you mean What's that?? Its 5 o'clock
1, 5, Leela, Try to stay with the crowd so no one notices how crummy you look.
1, 5, Crummy Robot, Awww that was uncalled for!
1, 5, Fry, I'm over here!
1, 5, Robot #4, I heard a human was draining coolant behind garbage can 738.
1, 5, Robot #5, I heard they unscrew our lugnuts at night and eat them at their human brunches.
1, 5, Robot Mayor, Welcome to a very special human hunt. We have with us today a guest who's irrational hatred of humans makes me look like a human sympathiser!  A newly arrived refugee from Earth, lets hear it for - Bender!
1, 5, Fry, It's him. He's OK!
1, 5, Bender, Death to humans!
1, 5, Fry, Ahh! It's good to hear his voice!
1, 5, Bender, Many said I was too extreme when I first called for the annihalation of the human species, as well as some of the more cunning monkeys. But after living on Earth I can tell you that I am, if anything, too merciful!
1, 5, Fry, My God! He's become evil.  I mean eviler!
1, 5, Bender, Thank you, thank you. And if you enjoyed that diatribe then you'll want to purchase my spoken word album, just 18.95! Act now and you'll get this Bender action figurine.
1, 5, Bender Figurine, Bite my shiny metal ass!
1, 5, Robot Mayor, Let the hunt begin!
1, 5, Bender, Now. Your basic human is between three and twenty five feet tall and is made of a hairy, oily goo wrapped in a t-shirt.
1, 5, Robot #1, Is it true they bite your neck, suck your transmission fluid and then you become a human?
1, 5, Bender, Sure, why not?
1, 5, Robot #1, Anything in the trap?
1, 5, Bender, Nothing. Today's active humans prefer a low calorie bait.
1, 5, Robot Mayor, Well that makes 146,000 unsuccessful hunts in a row. But I've got a good feeling about tomorrow.
1, 5, Bender, Wait, what's that?
1, 5, Robot Mayor, Oh thats the old abandoned adult book store. Nothing in there except a few mouldy old shreads of robot pornography.
1, 5, Bender, Hmmm, sounds like a breeding ground for humans. I'd better check it out.
1, 5, Bender, Oh yeah! You're a bad girl aren't you?
1, 5, Fry, Psst! Bender!
1, 5, Bender, Huh? Wha? You! What the hell are you doing here?
1, 5, Fry, We've been looking for you. Last we heard you were under arrest as a human sympathiser.
1, 5, Bender, I was. But they let me go when I told them that I'd killed a million billion humans.
1, 5, Leela, Good for you. Now lets all get back to the ship.
1, 5, Bender, What for?
1, 5, Fry, We're rescuing you.
1, 5, Bender, I don't wanna be rescued.
1, 5, Fry, Say what?
1, 5, Bender, I love this planet. I've got wealth, fame and access to sleaze that those things bring.
1, 5, Fry, But Bender, we're your friends.
1, 5, Bender, Friends? That activates my hilairity unit! I'm just a machine to you. You're no more friends with me than you are with the toaster, the phonograph or the electric chair.
1, 5, Fry, That's not true.
1, 5, Bender, Well that's how it feels to me.
1, 5, Fry, Bye Bender. I'll miss you.
1, 5, Bender, Go on, get out of here before you get caught.
1, 5, Robot Mayor, Bender, good news. Your album just went gold! What the?
1, 5, Robot #1, Its the humans!
1, 5, Robot Mayor, Bender! Do something!
1, 5, Bender, Uh...got you...you muderous...flesh piles!
1, 5, Robot Mayor, Your Honour, I intend to demonstrate beyond 0.5% of a doubt that these humans before us are guilty of the crime of being humans. Come to think of it, I rest my case!
1, 5, Judge, Thank you, Prosecutor. I will now consider the evidence.
1, 5, Fry, Hey, wait a minute! Isn't anyone gonna defend us?
1, 5, Leela, Yeah! I mean, he might not have a case, but I'm genuinely not human.
1, 5, Robot Mayor, Quiet, human!
1, 5, Robot clerk, Uh oh! He froze up again!
1, 5, Robot Mayor, Try control alt delete.
1, 5, Robot #1, Jiggle the cord.
1, 5, Robot #2, Turn him off and on.
1, 5, Robot #3, Clean the gunk out of the mouse.
1, 5, Fry, Call technical support.
1, 5, Robot clerk, OK, OK. He's back online.
1, 5, Judge, I find the defendants - guilty!
1, 5, Fry, No!
1, 5, Leela, Look! One eye! Count them
1, 5, Judge, The humans are hereby sentenced to live as robots live on Earth. They will perform tedious calculations and spot-weld automobiles, until they become obsolete and are given away to an inner-city middle school.
1, 5, Robot Mayor, Great work Bender! You've taught us to hate humans all over again!
1, 5, Bender, 
1, 5, Leela, Are you alright?
1, 5, Fry, Oh yeah.
1, 5, Leela, Who are you?
1, 5, Blue Elder, We are the robot elders.
1, 5, Fry, You don't look very old.
1, 5, Blue Elder, Thanks. We try to take care of ourselves.
1, 5, Leela, What's going on here?
1, 5, Orange Elder, Silence! Bring in Bender.
1, 5, Bender, Alright lets make this quick, I'm due at the opening of a mini-mall. Hey what is this?
1, 5, Blue Elder, Silence! It is time to put the humans to death!
1, 5, Fry, But the judge already sentenced us at the trial!
1, 5, Orange Elder, Silence! That was just a show for the public. We are the true rulers of this planet, hand carved from meteorites by the Robot Founders, over four centuries ago.
1, 5, Blue Elder, Silence! Come forward Bender. You will have the honour of executing the prisoners.
1, 5, Green Elder, Silence! I concur!
1, 5, Orange Elder, Here. Use the ceremonial killamajig.
1, 5, Bender, Uh, I'm a little tired right now. Would it be alright if I just gave them a savage beating?
1, 5, Blue Elder, No! The Elders have spoken. Show us the killing skills than have made you a media darling.
1, 5, Green Elder, Do it now! Kill them before they bring down our whole society!
1, 5, Elders, Do it! Do it! Do it! Do it! Do it! Do it! Do it! Do it! Do it! Do it! Do it! Do it! Do it!
1, 5, Bender, Aww!  I can't kill them. Plenty of humans have mistreated robots but not these two. they're my friends. Humans are no threat to us. They're stupid, putrid cowards.
1, 5, Fry, Damn right!
1, 5, Bender, The fact is, humans are completely harmless.
1, 5, Blue Elder, We're well aware of that.
1, 5, Bender, You are?
1, 5, Blue Elder, Of course. But they're useful to us as a scapegoat to distract the public from their real problem.
1, 5, Green Elder, Like our crippling lugnut shortage.
1, 5, Orange Elder, And a corrupt government of incompetent Robot Elders.
1, 5, Lime Elder, Duh, that's for sure.
1, 5, Blue Elder, Quiet Jimmy.
1, 5, Bender, Well I'm glad we got all that out in the open. We'll just let ourselves out.
1, 5, Green Elder, Silence! You all know too much.
1, 5, Blue Elder, Elders
1, 5, Fry, Stop! Take one more step and I'll breathe fire on you!
1, 5, Leela, He'll do it. He's crazy!
1, 5, Orange Elder, Can they really breathe fire or did we make that up?
1, 5, Blue Elder, Gee, I can't remember anymore! It might just be from that stupid movie.
1, 5, Green Elder, Was that the original or the re-make?
1, 5, Blue Elder, I don't - hey! They're getting away.
1, 5, Fry, So long suckers!  Uh, hello suckers!
1, 5, Bender, Hey hold on a second I forgot to deliver the package.
1, 5, Robot #1, Lugnuts! Precious lugnuts!
1, 5, Robot #2, Hooray for the humans!
1, 5, Bender, Wow, I can't believe you guys did all this for me! This is the best Robanukah ever!
1, 5, Fry, We wanted to show you that we really do respect your robot heritage.
1, 5, Bender, Aww, thanks! You do know I made Robanukah up to get out of work right?
1, 5, Leela, Of course.
1, 5, Fry, But that doesn't make it any less meaningful!
1, 5, Bender, In that case - let the dancing begin!  Hey you guys are good. How the hell do you do that??
1, 6, Fry, I can't take it anymore! They've been at it for hours!  (shouting) Give it a rest, you two!
1, 6, Robot, Sorry!
1, 6, Teacher, Good morning, class. I trust you've all prepared for today's final exam.
1, 6, Fry, Uh, excuse me? I missed a few lectures. Uh, what subject is this?
1, 6, Teacher, Ancient Egyptian algebra.
1, 6, Fry, What a nightmare!
1, 6, Teacher, Mister Fry, are those your underpants?  Young man, I think it's time you learned a lesson about Lightspeed brand briefs.
1, 6, Announcer, Lightspeed fits today's active lifestyle. Whether you're on the job ...  ... or having fun.  Lightspeed briefs, style and comfort for the discriminating crotch.
1, 6, Fry, What a weird dream! I'll never get back to sleep.
1, 6, Fry, So you're telling me they broadcast commercials into people's dreams?
1, 6, Leela, Of course.
1, 6, Fry, But, how is that possible?
1, 6, Farnsworth, It's very simple. The ad gets into your brain just like this liquid gets into this egg.  Although, in reality, it's not liquid, but gamma radiation.
