Season, Episode, Character, Line
4, 59, "Zoidberg", "Ambassador Mervin, you killed my lawyer."
4, 59, "Ambassador Mervin", "You're welcome."
4, 59, "Zoidberg", "He defended my freedom when no one else would. He was a good and honourable man."
4, 59, "Old Man Waterfall", "I request a Satanic funeral."
4, 59, "Zoidberg", "Is it possible that all this slavery and oppression is shmutzing up our freedom lesson?"
4, 59, "Ambassador Mervin", "Ah, take a pill, Zoidberg.  Begin again with the crushing!"
4, 59, "Fry", "You haven't won yet, Mervin! You didn't expect us to even go to a museum, much less steal this ancient heat-seeking missile."
4, 59, "Ambassador Mervin", "I don't even know you."
4, 59, "Decapodian Woman", "Oh, it's gonna make such a mess!"
4, 59, "Ambassador Mervin", "This is your secret plan? Meh! Heat-seeking missiles are useless against the Mobile Oppression Palace. All Decapodian technology is cold-blooded, like us!"
4, 59, "Zoidberg", "All eyes on Zoidberg!  Ew!"
4, 59, "Bender", "Hey, I need that to smoke!"
4, 59, "Fry", "Zoidberg, how could you? I used to think you were cool."
4, 59, "Zoidberg", "Wait! People of Earth, listen. Yes, I'm desecrating a flag. But to preserve the freedom it represents!"
4, 59, "Leela", "Zoidberg, you set us free! I feel like I could stand to hug you! I can't, but you know what I'm trying to say."
4, 59, "Crowd", "Zoidberg! Zoidberg! Zoidberg!"
4, 59, "Zoidberg", "Ah, if only they appreciated freedom this much on my home planet. Wait a second! They do! Because this is my home planet."
4, 59, "Nixon", "And now, to raise this beautiful new flag, a red lobster that won't ruin your dinner, Dr. John Zoidberg!"
4, 59, "Zoidberg", "You're a nice man, Nixon."
4, 59, "Scoop Chang", "Dr. Zoidberg, how's about you take a bite of the flag for tomorrow's papers?"
4, 59, "Zoidberg", "Oh, I couldn't."
4, 59, "Nixon", "No, no, no, go ahead. You've earned it!"
4, 59, "Zoidberg", "Well, maybe just a taste.  Mmm! Now that's a grand, old flag!  I wonder what the Shroud of Turin tastes like."
4, 60, "John DiMaggio", "Wooo!  Two, three!"
4, 60, "Farnsworth", "Oh, my."
4, 60, "Bender", "Here we go, y'all!"
4, 60, "Zoidberg", "Zoidberg...Zoidberg...Z-Z-Z-Z-Zoidberg."
4, 60, "Bender", "This is a story about all my friends!"
4, 60, "Farnsworth", "Fry?"
4, 60, "Fry", "Unh!!"
4, 60, "Farnsworth", "Fry?"
4, 60, "Announcer", "Previously on All My Circuits..."
4, 60, "Antonio", "I'm sorry, Father. But, somewhere along the way, I forgot how to be your son."
4, 60, "Calculon", "Why, Antonio?"
4, 60, "Antonio", "Because ... I have amnesia!"
4, 60, "Monique", "Calculon? But I thought you were--"
4, 60, "Calculon", "Egyptian?"
4, 60, "Monique", "Before I kill you, I must ask you one question"
4, 60, "Calculon", "Let me get this straight"
4, 60, "Monique", "Not sure."
4, 60, "Human Friend", "I 'unno."
4, 60, "Cubert", "This show is awesome! When I grow up I'm gonna have so much amnesia!"
4, 60, "Dwight", "Me too. I mean, I have it now, but I forgot."
4, 60, "Cubert", "Well, mine's louder!"
4, 60, "Bender", "Cram a ham in it, you twerps!  Sorry!"
4, 60, "Fry", "Nah, I had it coming."
4, 60, "Calculon", "Welcome, swingers. Pull up a groove and get fabulous."
4, 60, "Monique", "Nude rocks bands, big piles of what I assume is talcum powder. It's quite a birthday party, Calculon."
4, 60, "Cubert", "Cool! I'm gonna have a fabulatious birthday party just like Calculon!"
4, 60, "Dwight", "Oh, yeah? Well I'm gonna show up looking good, just like Monique."
4, 60, "Leela", "Do you two have to imitate everything you see on TV?"
4, 60, "Cubert", "Um, we're 12. So, yes."
4, 60, "Dwight", "Hold up, Cubert. You're a clone of the Professor. Do clones even have birthdays?"
4, 60, "Cubert", "Um, duh!"
4, 60, "Dwight", """Duh"" what?"
4, 60, "Cubert", "Dad? Do I have a birthday?"
4, 60, "Farnsworth", "Hmm. You didn't have a birth so, technically, no.  Oh, don't feel bad. We can celebrate the day I extracted you from the cloning tank, or the day I scraped your DNA from that growth on my back."
4, 60, "Cubert", "Ooh! That one!"
4, 60, "Farnsworth", "Ah, yes. It was 13 years ago next week.  I used this very fork."
4, 60, "Hermes", "Aw, well isn't that-- Ew!"
4, 60, "Dwight", "Hey! Next week'll be my birthday too."
4, 60, "Hermes", "That's true. If only there were a way to have one party for both of you here at the office then write it off as a business expense. Wait! I thought of a way! The way I just said!"
4, 60, "Cubert", "Yeah!"
4, 60, "Dwight", "Way to go, Pops!"
4, 60, "Bender", "Something's happening on television."
4, 60, "Calculon", "Oh, Monique, why did we wait so many years to bathe in champagne?"
4, 60, "Antonio", "Father, I've discovered the shocking secret mother has kept from you for 200 years."
4, 60, "Monique", "No! No!"
4, 60, "Antonio", "Brace yourself. For when I speak these words, you may well suffer an attack of explosive amnesia. For you see, the horrible secret is--"
4, 60, "Bender", "Whoever's directing this is a master of suspense!"
4, 60, "Sal", "He's busteds. Let's get hims outta heres."
4, 60, "Announcer", "We now join America's most popular show already in progress, Everybody Loves Hypno-Toad."
4, 60, "Fry", "This show's been going downhill since season three."
4, 60, "Zoidberg", "Look who's here, everyone! It's Zoidberg, the lovable tramp!"
4, 60, "Leela", "Since when are you performing at children's parties?"
4, 60, "Zoidberg", "Performing? What? Please, if someone could spare me money to buy shoes--"
4, 60, "Dwight", "This party pukes."
4, 60, "Cubert", "Yeah! The guests were supposed to be here three hours ago."
4, 60, "Farnsworth", "Well, that doesn't mean that no one is coming or that you two are total losers. Who gave you that idea?"
4, 60, "Dwight", "Alright! They must have all come as a group."
4, 60, "Cubert", "Welcome, swingers! Pull up a groove and get fabulous."
4, 60, "Tinny Tim", "Good day, fellows. Someone dumped this invitation in my begging cup. Happy growth-scraping day to all!"
4, 60, "Hermes", "Fire 'em all."
4, 60, "Farnsworth", "Mm-hm. Mm-hm."
4, 60, "Bender", "Guys! Guys! Something's happening on television again."
4, 60, "Morbo", "Welcome to Entertainment And Earth Invasion Tonite. Across the galaxy, my people are completing the mighty space fleet that will exterminate the human race! But first, this news from Tinseltown."
4, 60, "Linda", "Following Antonio Calculon Jr.'s breakdown on the set, the popular TV show All My Circuits will hold an open casting call for child robots to replace him."
4, 60, "Bender", "An open casting call for child robots? Tinny Tim, are you thinkin' what I'm thinkin'?"
4, 60, "Tinny Tim", "What's that, sir?"
4, 60, "Bender", "That I, Bender, am perfect for the role!"
4, 60, "Tinny Tim", "You raised my hopes and dashed them quite expertly, sir.  Bravo!"
4, 60, "Leela", "Bender, your swarthy Latin charm will only get you so far. There's a lot of famous child acting units here."
4, 60, "Fry", "Look! There's Macaulay Culkon."
4, 60, "Leela", "He's just not cute since he got puberty installed."
4, 60, "Fry", "Pst. There's that robot child actor who grew up and robbed a convenience store!"
4, 60, "Leela", "And there's that robot child actor who grew up and became a convenience store!"
4, 60, "Robber-bot", "Lottery ticket, please."
4, 60, "Casting Director", "We're ready for the first audition.   Emotitron Jr.?"
4, 60, "Mombot", "Hold on, precious. Let's make you look nice for the lady.  What's this?  What did I tell you?  No more hanging wires!"
4, 60, "Casting Director", "In this scene, you've just found out your real father is Calculon's fourth evil identical septuplet, Sleazy Martinez. OK ... take us there!"
4, 60, "Emotitron Jr.", "Now that I know the truth, Father, I must ride south and join the robo-bandidos at Veracruz."
4, 60, "Bender", "Awful! Boo! This kid sucks! We want Bender! Boo!"
4, 60, "Calculon", "Well, I thought he was good but the audience seems to have turned on him."
4, 60, "Casting Director", "But I don't think--"
4, 60, "Calculon", "Next!"
4, 60, "Macaulay Culkon", "--At Veracruz. So, if you'll kindly hand me my poncho--"
4, 60, "Bender", "Boo! Bring on Bender! Boo! Bender's the greatest!"
4, 60, "Calculon", "Sorry, kid. You're flailing up there.  90 actors and they all got boo-ed. I just wish we could get this Bender I keep hearing about. They say he's the greatest."
4, 60, "Casting Director", "Well, there is a robot named Bender here but he's much too old for--"
4, 60, "Calculon", "Send him in forthwith!"
4, 60, "Bender", "Boo! Not as good as Bender! Boo!"
4, 60, "Casting Director", "Mr. Bender?"
4, 60, "Casting Director", "Have you ever been on TV before?"
4, 60, "Bender", "Once, when I took those hostages."
4, 60, "Calculon", "I saw that! You were good. Let's hear you audition."
4, 60, "Bender", "Bandidos, eh? Aw, this is great! 'Cause I happen to have a flawless Spanish accent!   I will see. Adios Padre! Come, Jesus, my faithful ... chee-huey-hua. Tonight we eat ... gee-wack-a-mole by the El Rio!"
4, 60, "Calculon", "That was so terrible I think you gave me cancer! I don't care how popular you are. You will never work on my show!"
4, 60, "Fry", "Yay, Bender!"
4, 60, "Leela", "We demand Bender!"
4, 60, "Calculon", "However, you've got the job. Welcome aboard, son!"
4, 60, "Bender", "Father-o!"
4, 60, "Calculon", "Bender, I'd like you to meet our director ...  ... whose name I never learned."
4, 60, "Bender", "Yo! I read the script and I think it would help my character's motivation if he was on fire."
4, 60, "Director", "Uh, don't worry about the script, baby. We re-wrote your part to better suit your acting abilities."
4, 60, "Bender", "So now my character has a British accent?"
4, 60, "Director", "No, now your character's in a coma. Get in bed and don't move.  And ... action!"
4, 60, "Bender", "Stupid dumb coma ... coulda been British."
4, 60, "Calculon", "Alas that mine only son should sink into an irreversible, permanent ... coma."
4, 60, "Bender", "Permanent? That's completely out of character for Antonio. I'm gettin' up."
4, 60, "Calculon", "Curse the tragic wildebeest accident that--"
4, 60, "Bender", "Hey, everyone! Antonio here, but you can call me ""Bender""! I got ants in my butt and I needs to strut.  C'mon, baby!  Come on!"
4, 60, "Calculon", "I'm not familiar with the type of thing I'm seeing."
4, 60, "Bender", "Bite my shiny metal ass!  Ooh, yeah! C'mon, baby! Come on! Yeah!"
4, 60, "Director", "Cut!  That's the worst coma acting I've ever seen. We'll have to shoot it again."
4, 60, "Calculon", "No! No, no, no. I don't do two takes."
4, 60, "Director", "But this guy was--"
4, 60, "Calculon", "Amateurs like you do two takes. I do one take. Print it. I'll be in my three-storey trailer."
4, 60, "Bender", "Bite my shiny metal ass!  Ooh, yeah! C'mon, baby! Come on! Yeah!"
4, 60, "Bender", "Now that's hospital dancing.  Pretty good, eh, Calcky?"
4, 60, "Calculon", "Good? I've seen better acting from extras in Godzilla movies.  I don't even remember shooting this scene."
4, 60, "Director", "We didn't. That's security camera footage from your dressing room."
4, 60, "Calculon", "He stole the scene and my money? That's it! I demand you fire this felonious ham!"
4, 60, "Director", "The network Execubots are coming!"
4, 60, "Calculon", "Oh, dear God!"
4, 60, "Betabot", "Presenting the president of the network."
4, 60, "Network President", "Greetings, gentlemen. You already know my Execubots"
4, 60, "Alphabot", "Hey, hey, hey."
4, 60, "Network President", "Executive Beta, programmed to roll dice to determine the fall schedule."
4, 60, "Betabot", "More reality shows."
4, 60, "Network President", "And Executive Gamma, programmed to underestimate middle America."
4, 60, "Gammabot", "It's funny but is it going to get them off their tractors?"
4, 60, "Network President", "Now, who put this obnoxious, dancing robot on my network?"
4, 60, "Director", "We were about to fire him, sir."
4, 60, "Network President", "Silence, hack! We've been monitoring our Nielsen families carefully. And during the 12 seconds Bender was on screen, viewer eyeball focus was up 90%."
4, 60, "Calculon", "But, sir, children watch this show. Bender's no role model, he's a filth monger!"
4, 60, "Network President", "At our network, we love filth! Filthy rich, that is! Being filthy rich, that is!  ""Bite my shiny metal ass"" could be a catchphrase."
4, 60, "Alphabot", "80% likely."
4, 60, "Gammabot", "It will play in Peoria."
4, 60, "Betabot", "Gameshows are back."
4, 60, "Network President", "We need this edgy, sweeps-ready robot on our network. Bender? Can you continue to drink, smoke and steal things on TV?"
4, 60, "Bender", "Yes, I can."
4, 60, "Tinny Tim", "Yeah! Shooting!"
4, 60, "Dwight", "Alright!"
4, 60, "Dwight", "Yo! Check out what I jacked from my dad."
4, 60, "Cubert", "A cigar!"
4, 60, "Tinny Tim", "Ripping!"
4, 60, "Dwight", "Look! I'm Bender!"
4, 60, "Hermes", "Ras H. Tafari! What's goin' on here?"
4, 60, "Farnsworth", "The ruffians smoked one of your cigars."
4, 60, "Hermes", "That's not a cigar. Uh ... and it's not mine!"
4, 60, "Cubert", "Hey, Dad! Bite my shiny metal ass!"
4, 60, "Farnsworth", "What? Such an act would be most uncomfortable for both of us! Where did you learn such language?"
4, 60, "Tinny Tim", "From Bender, my good jerkwad."
4, 60, "Hermes", "Bender, eh? That guy's really startin' to twist my dreads."
4, 60, "Bender", "OK, OK, OK. Get ready for this part."
4, 60, "Zoidberg", "Quiet, robot! Bender's on TV."
4, 60, "Monique", "Oh, Calculon, it's so good to get away from the city and that beastly, yet intriguing, Bender."
4, 60, "Bender", "Try this, kids at home!"
4, 60, "Linda", "Is television sensation Bender a bad role model for Earth children?"
4, 60, "Bender", "That's crazy!"
4, 60, "Linda", "A new protest group, Fathers Against Rude Television, says ""Hell, yes!"""
4, 60, "Fry", "Pft! What kind of bozos would start a Bender protest group?"
4, 60, "Farnsworth", "Good news, everyone. Hermes and I have started a Bender protest group."
4, 60, "Zoidberg", "That was uncanny."
4, 60, "Hermes", "Fathers Against Rude Television don't want our kids watching Bender's high-definition filth."
4, 60, "Farnsworth", "And for what? Some kind of cheap laugh? That's not what F-A-R-T is all about."
4, 60, "Hermes", "No, sir! Not us FARTers."
4, 60, "Bender", "Whoa, whoa, whoa! You can't censor me just 'cause I'm an obscenely bad role model."
4, 60, "Leela", "As unclean as it makes me feel, I agree with Bender. Kids don't turn rotten just from watching TV."
4, 60, "Fry", "Yeah. Give a little credit to our public schools."
4, 60, "Cubert", "Our dads are all pumped up on dork-osterone. We're just trying to be cool, like Bender."
4, 60, "Dwight", "Yeah, and it's not even working. Smoking and drinking make us barf."
4, 60, "Tinny Tim", "Gentle jerkwads. I know how to emulate Bender without barfing. We could commit a burglary."
4, 60, "Dwight", "Hey, yeah!"
4, 60, "Cubert", "Bender loves to burgle!"
4, 60, "Dwight", "Hold up, though. Who could we rob? We don't even know anyone with cool stuff."
4, 60, "Cubert", "Duh! We know someone who runs on pure cool fuel"
4, 60, "Dwight", "Whoa!"
4, 60, "Tinny Tim", "We'll rob Bender!"
4, 60, "Dwight", "TV gave us the idea."
4, 60, "Bender", "You're watching Futurama, the show that does not advocate the cool crime of robbery."
4, 60, "Cubert", "OK. It's crime time."
4, 60, "Fry", "Hey, Bender.  Hey, Bender.  Hey, Bender.  Hey, Bender."
4, 60, "Farnsworth", "What's going on in here?  Oh. Now I'm really outraged."
4, 60, "Hermes", "Where did you requisition this party? And Zoidberg, what are you doing here?"
4, 60, "Zoidberg", "I'm networking. Let me give you my card."
4, 60, "Cubert", "Relax, Dad. We just invited a few friends over."
4, 60, "Farnsworth", "Hmm. There's something wrong with your story but I can't put my finger on it.  Of course! You don't have friends!"
4, 60, "Hermes", "Yeah. Why do these popular kids consider you cool all of a sudden?"
4, 60, "Dwight", "Um ... we're just cool, is all!"
4, 60, "Farnsworth", "Balderdash! I'll be the judge of who's cool, using the cool-o-meter!"
4, 60, "Cool-o-Meter", "Oh, yeah!"
4, 60, "Farnsworth", "Good Lord! I'm getting a reading of over 40 mega-Fonzies."
4, 60, "Hermes", "Everybody out!"
4, 60, "Zoidberg", "So, do you guys know about anything else going on, because I'm totally still ready to party."
4, 60, "Hermes", "There's enough cool stuff here to furnish a happenin' pad. Where did it all come from?"
4, 60, "Tinny Tim", "Don't tell, comrades. All for one and one for all!"
4, 60, "Dwight", "We stole it!"
4, 60, "Tinny Tim", "Oh, crumb!"
4, 60, "Bender", "What? What's going on?"
4, 60, "Farnsworth", "I'll tell you what. Our boys have taken up stealing! One of the worst and coolest of crimes."
4, 60, "Hermes", "And all from watching you on TV, you cool jerk."
4, 60, "Bender", "Hey, lay off me. TV would stink if everyone on it was a positive role model. Bender is about entertainment, baby! You can't hold me responsible for what kids do when-- Hey! This is my stuff they stole!  That's the last straw! Bender should not be allowed on television!"
4, 60, "Bender", "Bender must be stopped. I've gone too far. Who does that guy think I am?  Come on! We're gonna march all the way to Hollywood and make them stop forcing their filthy me down our throats!"
4, 60, "FART Mob", "Down with Bender! Down with Bender! Down with Bender! Down with Bender!"
4, 60, "Bender", "This mob's with me."
4, 60, "Security Guard", "Go ahead."
4, 60, "FART Mob", "Down with Bender! Down with Bender! Down with Bender! Down with--  Bender! Down with Bender!"
4, 60, "Calculon", "As a doctor and captain of this hospital ship, I now pronounce you man and wife with six months to live."
4, 60, "Farnsworth", "Listen up, Hollywood. We're an exciting, new mob."
4, 60, "Bender", "Yeah!"
4, 60, "Hermes", "You'd better believe it!"
4, 60, "Calculon", "Great Shatner's ghost!"
4, 60, "Bender", "We demand that all TV's be equipped with a B-Chip that blocks Bender from appearing on the screen."
4, 60, "Farnsworth", "Booya!"
4, 60, "Network President", "I'm afraid the answer is a gritty, in-your-face no."
4, 60, "Bender", "Then I quit."
4, 60, "Network President", "Then you don't quit.  I think you'll be finishing the scene now, Mr. Bender. And don't skimp on the nasty."
4, 60, "Farnsworth", "There'll be no further nasty.  We still have the option of resorting to violence."
4, 60, "Hermes", "What makes you think that'll work?"
4, 60, "Farnsworth", "I saw it on TV in that episode where Bender shot Calculon. How cool was that?"
4, 60, "Bender", "Ooh, yeah! C'mon--"
4, 60, "Farnsworth", "Quit the show!"
4, 60, "Network President", "Do the scene."
4, 60, "Farnsworth", "I'm a cold-blooded punk!"
4, 60, "Network President", "I once put a laugh track on a sitcom that had no jokes in it."
4, 60, "Bender", "Hey, look! The prop guy has a lamp!"
4, 60, "Network President", "Really?"
4, 60, "Farnsworth", "Wha?"
4, 60, "Bender", "Aha!"
4, 60, "Farnsworth", "I was using that!"
4, 60, "Bender", "Listen up, 'cause I've got a climactic speech! You, cameraman, keep the camera rolling. You, director, gimmie my motivation."
4, 60, "Director", "You're angry."
4, 60, "Bender", "Perfect.  Viewers of the world, do smoking and drinking on TV really make me cool? Of course they do.  How 'bout committing crimes and violence? Again, the answer is ""yes"". But do we really want our kids exposed to that kind of trash on TV? I say absolutely not!  Uh ... on the other hand, most, perhaps all the blame, rests with the parents. That's right, you!  And so I ask you this one question"
4, 60, "Hermes", "We're just so busy."
4, 60, "Bender", "Well make time."
4, 60, "Director", "And ... cut!"
4, 60, "Calculon", "Good enough. Splice in some reaction shots of me and shove it on the air."
4, 60, "Bender", ""
4, 60, "Hermes", "Well, I'd say we all learned a valuable lesson about TV there."
4, 60, "Cubert", "What was it?"
4, 60, "Farnsworth", "Uh ... that we should all take TV a little less seriously. And more importantly, turn it off once in a while."
4, 60, "Fry", "Hear, hear!"
4, 60, "Leela", "Yeah!"
4, 60, "Bender", "Damn right!"
4, 60, "Dwight", "So, should we turn it off now?"
4, 60, "Farnsworth", "Well, uh, that depends what's on."
4, 60, "Fry", "Nothing good."
4, 60, "Farnsworth", "Ah, let's just keep watching."
4, 60, "Bender", "TV party tonight!"
4, 60, "Farnsworth", "Wha?"
4, 60, "Bender", "TV party tonight!"
4, 60, "Farnsworth", "Oh!"
4, 60, "Fry", "We've got nothing better to do."
4, 60, "Leela", "Than watch TV and have a couple of brews!"
4, 60, "Zoidberg", "Don't wanna talk about anything else."
4, 60, "Fry", "We don't wanna know!"
4, 60, "Farnsworth", "We're dedicated, yes!"
4, 60, "Hermes", "To our favourite shows!"
4, 60, "Cubert", "All My Circuits"
4, 60, "Dwight", "Everybody Loves Hypno-Toad!"
4, 60, "Amy", "Scary Door!"
4, 60, "Leela", "Blernsday Night Blernsball!"
4, 60, "Bender", "Futurama!"
4, 61, "Bender", "For my next trick, notice I have nothing up my sleeves ...  ... and nothing in my head.  So if my lovely assistant will kindly supply me with an ordinary, non-fake pitcher of milk...  Behold, the milk has vanished! Exiled, perhaps, to another dimension!"
4, 61, "Fry", "Amazing! That's why they call you ""Bender the Magnificent""!"
4, 61, "Bender", "No, it isn't."
4, 61, "Fry", "Whoa! They discovered an intact, 20th century pizzeria, just like the one I used to work at."
4, 61, "Bender", "Interesting. No, wait, the other thing ... tedious."
4, 61, "Fry", "Let's go check it out. You can see how I lived before I met you."
4, 61, "Bender", "You lived before you met me?"
4, 61, "Fry", "Sure. Lots of people did."
4, 61, "Bender", "Really?"
4, 61, "Bender", "Truly, they were as gods who built this place!"
4, 61, "Tour Guide", "Next, we come to the splendidly-preserved wooden pizza paddle.  Scientists theorise it was used to gently discipline the delivery boy."
4, 61, "Fry", "Wait a second! This is Panucci's! I used to work in this exact pizzeria!  And for your information, lady, this was not just used to paddle my butt. It was also used to move pizzas and crush rats."
4, 61, "Tour Guide", "I don't know where you get your facts, sir, but I am a volunteer housewife with 45 minutes of orientation and a Harlequin romance about archaeologists."
4, 61, "Fry", "Don't wave your fancy degrees at me! I recognise all this stuff.  Petrified sausages, old Mr. Patelli. And that's--"
4, 61, "Man", "Yes?"
4, 61, "Fry", "Pizza delivery for Mr. ...  ... Seymour Asses."
4, 61, "Man", "There's no one by that name here ... or anywhere. I hope that in time you'll realise what an idiot you've been."
4, 61, "Fry", "I wouldn't count on that."
4, 61, "Fry", "Aw! Poor little guy. You look like you haven't eaten in a month. Here ...  ... but if Mr. Panucci asks, your name is Seymour Asses.  I like you, Seymour. You're not constantly judging me like all the other dogs ... are you? Nah! We understand each other.  People think you're just a dumb mutt who smells bad, can't find a girlfriend and has a crummy job. But you're keepin' it real and you call no man ""Mister"".  Well, goodbye.  Live long and prosper."
4, 61, "Bender", "Yuck! That's the least appetising calzone I've ever seen!"
4, 61, "Fry", "No! That's my dog in there. It's an outrage, I say!  I'm taking him home and I'd like to see anyone try and stop me.  Uh-oh!"
4, 61, "Bender", "And then he was ejected by the guards. Needless to say, I was mortified."
4, 61, "Fry", "Well it's not right to make my dead pet an exhibit. That's like digging up Lassie and putting her on display in the Louvre."
4, 61, "Amy", "Lassie is on display in the Louvre."
4, 61, "Fry", "I know. I was deliberately describing a similar situation."
4, 61, "Farnsworth", "Why don't you try protesting? Like those native Martians; always whining that people don't treat their ancestor's bones with respect."
4, 61, "Bender", "Nah, protesting never works."
4, 61, "Fry", "You're right.  I'll give it a shot!"
4, 61, "Crowd", "What do you want?"
4, 61, "Fry", "Fry's dog!"
4, 61, "Crowd", "When do you want it?"
4, 61, "Fry", "Fry's dog!  I will now perform my people's native dance."
4, 61, "Leela", "It says this part of The Hustle implores the gods to grant a favour. Usually a Trans-AM."
4, 61, "Fry", "I'm walking on sunshine! Oh-oh-oh!  I'm walking on sunshine! Oh-oh-oh!   That a boy, Seymour! Right here waiting for me as always. Just like that huge mushroom in my shower."
4, 61, "Panucci", "Hey! There's our little mascot.  Aw, you been swimming in the sewer again?  You rascal!  Fry, cleanup!"
4, 61, "Fry", "Seymour, cleanup!  Good dog!"
4, 61, "Panucci", "That's a good Seymour!"
4, 61, "Boy", "Yo! There's dog fur on my slice!"
4, 61, "Panucci", "Nah, that's vermicelli! No fur in here!"
4, 61, "Fry", "He's so cute! He can do two things at one time"
4, 61, "Leela", "Fry, it's been three days. You can't keep boogie-ing like this. You'll come down with a fever of some sort."
4, 61, "Ben Beeler", "Mr. Fry? I'm Dr. Ben Beeler, the palaeontologist who discovered your dog. Or as some call it, the ""Beelersaurus""."
4, 61, "Fry", "So do I get Seymour back? Are you caving to political pressure?"
4, 61, "Beeler", "No, we're sorry but there's just too much that fossil can teach us about dogs from your time."
4, 61, "Fry", "His name was Seymour. He was once intimate with the leg of a wandering saxophonist. He had wet dog smell, even when dry. And he was not above chasing the number 29 bus."
4, 61, "Ray", "The 29? Interesting."
4, 61, "Beeler", "That's all I needed. Ray?"
4, 61, "Ray", "I'm good."
4, 61, "Beeler", "OK then. Here's your dog back."
4, 61, "Fry", "Seymour!"
4, 61, "Bender", "Lady and gentleman! How 'bout a hand for my temporary replacement assistant?"
4, 61, "Zoidberg", "I was all in this part! It's magic!"
4, 61, "Bender", "You are not fit to wear Fry's leotard!"
4, 61, "Zoidberg", "Stop!"
4, 61, "Fry", "Good news, everyone!"
4, 61, "Bender", "Hooray, he's back! And he's looking for a garbage can to put the rock in! Here you go, buddy!"
4, 61, "Farnsworth", "No. Actually we've discovered that Fry's dog was fast-fossilised, preserving it's cellular structure!"
4, 61, "Fry", "Which means we can clone it! Seymour will live again!"
4, 61, "Zoidberg", "A little land mammal!"
4, 61, "Fry", "Can you believe it, Bender? I'm going to have my best friend back!"
4, 61, "Cubert", "Why the idiot convention?"
4, 61, "Farnsworth", "Ah, Cubert, my precious babe. I'm going to attempt to clone Fry's dog using the very same apparatus I used to clone you.  Ooh, look! There's a smidge of toe still in here.  You see, beneath the fossil's crunchy, mineral shell, there's still a creamy core of dog nougat."
4, 61, "Fry", "So will Seymour remember how to sing Walking On Sunshine?"
4, 61, "Farnsworth", "Amazingly, yes. In cases of rapid fossilisation, I can press this brain scan button, retrieving Seymour's memories at the precise instant of doggy death."
4, 61, "Fry", "I'm gonna get my puppy back! In your face, Grim Reaper!"
4, 61, "Bender", "Crappy ineffective Reaper!"
4, 61, "Farnsworth", "I just need to reset the Clone-O-Mat from Human Mode to Dog Mode."
4, 61, "Computer Voice", "The dog says--"
4, 61, "Farnsworth", "Uh-oh, this may take a while."
4, 61, "Boy", "You stink, loser!"
4, 61, "Panucci", "Hey, Fry. Pizza goin' out. C'mon!"
4, 61, "Fry", "But I'm celebrating New Year's Eve."
4, 61, "Panucci", "Like you got squat to celebrate! You're a delivery boy this millennium and you'll be a delivery boy next millennium!  What's with Seymour? It's like he don't want you to go. Or he thinks your pants is too short, or somethin'. Which is crazy 'cause, frankly, you look fabulous. Now get goin'!"
4, 61, "Fry", "I won't be gone long, Seymour. Just wait here till I come back."
4, 61, "Fry", "Hello? Pizza delivery for ...  ... Icy Wiener? Aw, crud!  Here's to another lousy millennium."
4, 61, "Crowd", "Five, four, three, two."
4, 61, "Fry", "What the--?"
4, 61, "Bender", "A dog collar, for me?  You shouldn't have!"
4, 61, "Fry", "That's for Seymour."
4, 61, "Bender", "Oh."
4, 61, "Bender", "Say, why'd you get me a subscription to the Daily Growl?  That's not a reputable journal of opinion."
4, 61, "Fry", "Oh, that's also for Seymour. I'm getting everything ready for when he's cloned."
4, 61, "Bender", "Are you on the junk, Fry? Why are you wasting time on a creature of inferior intelligence?"
4, 61, "Fry", "Hey, he was smart! He could fetch."
4, 61, "Bender", "I can fetch."
4, 61, "Fry", "He could dig up bones."
4, 61, "Bender", "Hello? Charlemagne?  Plus, I bet he couldn't create a laser show with his head."
4, 61, "Fry", "Look, Bender, this has nothing to do with you."
4, 61, "Bender", "That's impossible!"
4, 61, "Fry", "Now, if you'll excuse me, I'm working on Seymour's doghouse."
4, 61, "Bender", "No one ever asks if Bender would like to live in a tiny little house. Not that I would. A tiny little house that says ""Bender"" on it.  Ow!"
4, 61, "Fry", "This is Fry. If you're calling about the used towels for sale, they're still available for $45 each."
4, 61, "Mr. Fry", "Phil, it's your father. Where are you? You're holding up New Year's brunch. Your brother can't wait any longer."
4, 61, "Yancy", "Hello, first baloney of the new millennium!  Ah, here he comes. That's him and Seymour."
4, 61, "Mrs. Fry", "Well that's weird. Seymour's here but--  Go! Go! Touchdown! But where's Philip?"
4, 61, "Mr. Fry", "I'm tellin' you, the Y2K computer's got him. We'll face burnin' roads, rivers exploding, calculators transformed into Scud missiles. There's nothing we can do.  What's that, Seymour? You walking on sunshine?"
4, 61, "Yancy", "He's trying to tell us something. Maybe he can lead us to Philip."
4, 61, "Yancy", "Should we follow him?"
4, 61, "Mr. Fry", "To our deaths? Negatory."
4, 61, "Mr. Fry", "It's the Y2K tryin' to lure us into an ambush. And I ain't buyin' it. Pass the baloney."
4, 61, "Fry", "Are you two gonna be done soon?"
4, 61, "Leela", "Sorry, but we need to practise hand-to-hand combat in case an enemy knocks the laser guns out of our hands and they slide way across the room."
4, 61, "Fry", "Well could you do it some place else? I'm setting up Seymour's doggy bed."
4, 61, "Leela", "OK."
4, 61, "Bender", "Heel, boy, heel! Oh, hello, Fry! I guess I didn't notice you there. I'm having such fun with my new best friend, Robo-Puppy."
4, 61, "Fry", "That's nice."
